/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 98, iters: 1000, time: 0.047, data: 0.001) G_GAN: 1.660 G_L1: 11.267 D_real: 0.208 D_fake: 0.417 
(epoch: 98, iters: 1100, time: 0.039, data: 0.001) G_GAN: 1.846 G_L1: 18.184 D_real: 0.032 D_fake: 0.438 
(epoch: 98, iters: 1200, time: 0.231, data: 0.001) G_GAN: 1.706 G_L1: 12.265 D_real: 0.859 D_fake: 0.268 
(epoch: 98, iters: 1300, time: 0.043, data: 0.001) G_GAN: 1.051 G_L1: 15.479 D_real: 2.055 D_fake: 0.259 
(epoch: 98, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.629 G_L1: 18.546 D_real: 0.619 D_fake: 0.252 
(epoch: 98, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.541 G_L1: 14.521 D_real: 0.151 D_fake: 0.154 
(epoch: 98, iters: 1600, time: 0.043, data: 0.002) G_GAN: 2.291 G_L1: 23.738 D_real: 0.007 D_fake: 0.325 
(epoch: 98, iters: 1700, time: 0.043, data: 0.001) G_GAN: 1.888 G_L1: 14.832 D_real: 0.025 D_fake: 0.487 
(epoch: 98, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.235 G_L1: 18.209 D_real: 0.121 D_fake: 0.313 
(epoch: 98, iters: 1900, time: 0.042, data: 0.002) G_GAN: 0.928 G_L1: 10.008 D_real: 1.165 D_fake: 0.421 
(epoch: 98, iters: 2000, time: 0.047, data: 0.001) G_GAN: 1.423 G_L1: 20.172 D_real: 0.931 D_fake: 0.246 
(epoch: 98, iters: 2100, time: 0.047, data: 0.001) G_GAN: 1.854 G_L1: 16.463 D_real: 0.213 D_fake: 0.455 
(epoch: 98, iters: 2200, time: 0.042, data: 0.002) G_GAN: 2.167 G_L1: 17.486 D_real: 0.653 D_fake: 0.172 
saving the latest model (epoch 98, total_iters 235000)
(epoch: 98, iters: 2300, time: 0.041, data: 0.002) G_GAN: 1.417 G_L1: 10.905 D_real: 0.049 D_fake: 1.170 
(epoch: 98, iters: 2400, time: 0.038, data: 0.002) G_GAN: 1.753 G_L1: 15.368 D_real: 0.029 D_fake: 0.579 
End of epoch 98 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 99, iters: 100, time: 0.042, data: 0.149) G_GAN: 2.427 G_L1: 14.978 D_real: 0.029 D_fake: 0.246 
(epoch: 99, iters: 200, time: 0.041, data: 0.002) G_GAN: 2.658 G_L1: 14.618 D_real: 0.413 D_fake: 0.144 
(epoch: 99, iters: 300, time: 0.041, data: 0.002) G_GAN: 1.615 G_L1: 18.007 D_real: 0.299 D_fake: 0.334 
(epoch: 99, iters: 400, time: 0.232, data: 0.002) G_GAN: 1.859 G_L1: 15.436 D_real: 0.268 D_fake: 1.184 
(epoch: 99, iters: 500, time: 0.044, data: 0.001) G_GAN: 1.780 G_L1: 14.827 D_real: 1.426 D_fake: 0.194 
(epoch: 99, iters: 600, time: 0.040, data: 0.002) G_GAN: 1.661 G_L1: 18.262 D_real: 0.092 D_fake: 0.488 
(epoch: 99, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.640 G_L1: 14.928 D_real: 0.903 D_fake: 0.244 
(epoch: 99, iters: 800, time: 0.229, data: 0.001) G_GAN: 1.927 G_L1: 18.217 D_real: 0.835 D_fake: 0.143 
(epoch: 99, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.034 G_L1: 12.984 D_real: 0.037 D_fake: 0.673 
(epoch: 99, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.256 G_L1: 13.496 D_real: 0.530 D_fake: 0.178 
(epoch: 99, iters: 1100, time: 0.045, data: 0.001) G_GAN: 0.949 G_L1: 22.027 D_real: 0.219 D_fake: 1.138 
(epoch: 99, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.240 G_L1: 17.549 D_real: 0.249 D_fake: 0.727 
(epoch: 99, iters: 1300, time: 0.039, data: 0.001) G_GAN: 2.074 G_L1: 20.933 D_real: 0.126 D_fake: 0.320 
(epoch: 99, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.446 G_L1: 19.633 D_real: 0.037 D_fake: 1.443 
(epoch: 99, iters: 1500, time: 0.043, data: 0.002) G_GAN: 1.653 G_L1: 21.080 D_real: 1.083 D_fake: 0.290 
(epoch: 99, iters: 1600, time: 0.042, data: 0.001) G_GAN: 1.630 G_L1: 17.209 D_real: 0.157 D_fake: 0.289 
(epoch: 99, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.981 G_L1: 18.219 D_real: 0.111 D_fake: 0.066 
(epoch: 99, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.274 G_L1: 12.186 D_real: 0.593 D_fake: 0.522 
(epoch: 99, iters: 1900, time: 0.038, data: 0.001) G_GAN: 2.070 G_L1: 17.272 D_real: 1.311 D_fake: 0.093 
(epoch: 99, iters: 2000, time: 0.045, data: 0.001) G_GAN: 0.944 G_L1: 13.387 D_real: 0.589 D_fake: 0.786 
(epoch: 99, iters: 2100, time: 0.043, data: 0.002) G_GAN: 1.437 G_L1: 18.541 D_real: 0.337 D_fake: 0.752 
(epoch: 99, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.259 G_L1: 11.755 D_real: 2.034 D_fake: 0.097 
(epoch: 99, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.355 G_L1: 10.998 D_real: 0.387 D_fake: 0.132 
(epoch: 99, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.818 G_L1: 13.292 D_real: 1.046 D_fake: 0.197 
End of epoch 99 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0001980
(epoch: 100, iters: 100, time: 0.040, data: 0.159) G_GAN: 1.705 G_L1: 17.331 D_real: 0.315 D_fake: 0.290 
(epoch: 100, iters: 200, time: 0.046, data: 0.002) G_GAN: 1.649 G_L1: 16.245 D_real: 0.315 D_fake: 0.263 
(epoch: 100, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.241 G_L1: 18.950 D_real: 0.168 D_fake: 0.296 
(epoch: 100, iters: 400, time: 0.240, data: 0.002) G_GAN: 1.372 G_L1: 15.047 D_real: 0.761 D_fake: 0.352 
(epoch: 100, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.969 G_L1: 14.824 D_real: 1.142 D_fake: 0.285 
(epoch: 100, iters: 600, time: 0.041, data: 0.002) G_GAN: 1.159 G_L1: 23.945 D_real: 0.060 D_fake: 1.262 
(epoch: 100, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.965 G_L1: 13.858 D_real: 0.073 D_fake: 0.356 
(epoch: 100, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.435 G_L1: 18.004 D_real: 0.337 D_fake: 0.489 
(epoch: 100, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.598 G_L1: 18.532 D_real: 0.362 D_fake: 0.119 
(epoch: 100, iters: 1000, time: 0.041, data: 0.002) G_GAN: 1.259 G_L1: 18.791 D_real: 0.254 D_fake: 0.529 
(epoch: 100, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.318 G_L1: 12.442 D_real: 0.325 D_fake: 0.176 
(epoch: 100, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.439 G_L1: 16.713 D_real: 0.275 D_fake: 1.093 
(epoch: 100, iters: 1300, time: 0.047, data: 0.002) G_GAN: 1.249 G_L1: 15.673 D_real: 0.080 D_fake: 1.684 
(epoch: 100, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.621 G_L1: 14.835 D_real: 0.262 D_fake: 0.360 
(epoch: 100, iters: 1500, time: 0.045, data: 0.001) G_GAN: 1.495 G_L1: 11.992 D_real: 1.810 D_fake: 0.199 
(epoch: 100, iters: 1600, time: 0.046, data: 0.002) G_GAN: 1.942 G_L1: 15.437 D_real: 0.023 D_fake: 0.333 
(epoch: 100, iters: 1700, time: 0.043, data: 0.002) G_GAN: 2.483 G_L1: 14.420 D_real: 1.785 D_fake: 0.188 
(epoch: 100, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.601 G_L1: 11.182 D_real: 0.742 D_fake: 0.094 
(epoch: 100, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.035 G_L1: 23.388 D_real: 0.016 D_fake: 0.353 
(epoch: 100, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.532 G_L1: 16.669 D_real: 0.036 D_fake: 0.130 
(epoch: 100, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.462 G_L1: 17.053 D_real: 0.252 D_fake: 0.149 
(epoch: 100, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.080 G_L1: 11.708 D_real: 1.279 D_fake: 0.142 
(epoch: 100, iters: 2300, time: 0.039, data: 0.001) G_GAN: 2.212 G_L1: 15.508 D_real: 1.037 D_fake: 0.109 
(epoch: 100, iters: 2400, time: 0.220, data: 0.001) G_GAN: 1.511 G_L1: 15.432 D_real: 0.321 D_fake: 0.380 
saving the latest model (epoch 100, total_iters 240000)
saving the model at the end of epoch 100, iters 240000
End of epoch 100 / 200 	 Time Taken: 84 sec
learning rate 0.0001980 -> 0.0001960
(epoch: 101, iters: 100, time: 0.046, data: 0.159) G_GAN: 1.441 G_L1: 12.568 D_real: 0.625 D_fake: 0.436 
(epoch: 101, iters: 200, time: 0.043, data: 0.001) G_GAN: 2.168 G_L1: 20.905 D_real: 0.008 D_fake: 0.322 
(epoch: 101, iters: 300, time: 0.041, data: 0.002) G_GAN: 2.298 G_L1: 19.458 D_real: 0.048 D_fake: 0.210 
(epoch: 101, iters: 400, time: 0.227, data: 0.001) G_GAN: 1.911 G_L1: 21.270 D_real: 0.019 D_fake: 0.308 
(epoch: 101, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.520 G_L1: 9.561 D_real: 0.192 D_fake: 0.901 
(epoch: 101, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.548 G_L1: 16.986 D_real: 0.235 D_fake: 0.806 
(epoch: 101, iters: 700, time: 0.042, data: 0.002) G_GAN: 1.966 G_L1: 14.727 D_real: 0.003 D_fake: 0.236 
(epoch: 101, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.660 G_L1: 10.123 D_real: 0.937 D_fake: 0.075 
(epoch: 101, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.741 G_L1: 21.303 D_real: 0.011 D_fake: 0.119 
(epoch: 101, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.672 G_L1: 16.890 D_real: 0.053 D_fake: 0.175 
(epoch: 101, iters: 1100, time: 0.037, data: 0.001) G_GAN: 2.474 G_L1: 15.730 D_real: 0.002 D_fake: 0.168 
(epoch: 101, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.786 G_L1: 17.686 D_real: 0.115 D_fake: 0.356 
(epoch: 101, iters: 1300, time: 0.039, data: 0.001) G_GAN: 1.443 G_L1: 11.118 D_real: 0.278 D_fake: 0.505 
(epoch: 101, iters: 1400, time: 0.043, data: 0.002) G_GAN: 1.752 G_L1: 14.052 D_real: 0.052 D_fake: 0.587 
(epoch: 101, iters: 1500, time: 0.040, data: 0.002) G_GAN: 2.893 G_L1: 16.805 D_real: 0.804 D_fake: 0.046 
(epoch: 101, iters: 1600, time: 0.041, data: 0.002) G_GAN: 1.432 G_L1: 8.968 D_real: 0.369 D_fake: 0.708 
(epoch: 101, iters: 1700, time: 0.043, data: 0.001) G_GAN: 1.757 G_L1: 12.511 D_real: 0.390 D_fake: 0.397 
(epoch: 101, iters: 1800, time: 0.040, data: 0.001) G_GAN: 1.555 G_L1: 13.749 D_real: 0.228 D_fake: 0.669 
(epoch: 101, iters: 1900, time: 0.045, data: 0.001) G_GAN: 1.714 G_L1: 10.654 D_real: 0.932 D_fake: 0.151 
(epoch: 101, iters: 2000, time: 0.337, data: 0.002) G_GAN: 1.800 G_L1: 10.433 D_real: 0.210 D_fake: 0.457 
(epoch: 101, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.174 G_L1: 17.131 D_real: 0.729 D_fake: 0.152 
(epoch: 101, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.439 G_L1: 12.227 D_real: 0.174 D_fake: 0.177 
(epoch: 101, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.122 G_L1: 17.977 D_real: 0.039 D_fake: 0.108 
(epoch: 101, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.957 G_L1: 12.509 D_real: 0.402 D_fake: 0.486 
End of epoch 101 / 200 	 Time Taken: 82 sec
learning rate 0.0001960 -> 0.0001941
(epoch: 102, iters: 100, time: 0.045, data: 0.158) G_GAN: 1.583 G_L1: 12.788 D_real: 0.331 D_fake: 0.406 
(epoch: 102, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.531 G_L1: 13.175 D_real: 0.570 D_fake: 0.317 
(epoch: 102, iters: 300, time: 0.047, data: 0.001) G_GAN: 2.435 G_L1: 12.894 D_real: 0.196 D_fake: 0.145 
(epoch: 102, iters: 400, time: 0.226, data: 0.001) G_GAN: 1.352 G_L1: 15.770 D_real: 0.208 D_fake: 1.636 
(epoch: 102, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.572 G_L1: 15.237 D_real: 0.677 D_fake: 0.294 
(epoch: 102, iters: 600, time: 0.047, data: 0.002) G_GAN: 1.911 G_L1: 12.173 D_real: 0.396 D_fake: 0.377 
(epoch: 102, iters: 700, time: 0.044, data: 0.001) G_GAN: 1.718 G_L1: 17.472 D_real: 0.404 D_fake: 0.362 
(epoch: 102, iters: 800, time: 0.039, data: 0.001) G_GAN: 1.922 G_L1: 12.124 D_real: 0.837 D_fake: 0.153 
(epoch: 102, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.039 G_L1: 13.087 D_real: 0.425 D_fake: 0.223 
(epoch: 102, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.923 G_L1: 13.863 D_real: 0.088 D_fake: 0.369 
(epoch: 102, iters: 1100, time: 0.042, data: 0.001) G_GAN: 3.132 G_L1: 19.682 D_real: 0.079 D_fake: 0.131 
(epoch: 102, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.166 G_L1: 11.352 D_real: 0.004 D_fake: 0.217 
(epoch: 102, iters: 1300, time: 0.043, data: 0.002) G_GAN: 2.272 G_L1: 14.001 D_real: 0.564 D_fake: 0.225 
(epoch: 102, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.165 G_L1: 17.905 D_real: 0.283 D_fake: 0.154 
(epoch: 102, iters: 1500, time: 0.044, data: 0.002) G_GAN: 1.374 G_L1: 15.493 D_real: 0.140 D_fake: 1.020 
(epoch: 102, iters: 1600, time: 0.237, data: 0.001) G_GAN: 1.201 G_L1: 10.827 D_real: 0.445 D_fake: 0.491 
(epoch: 102, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.282 G_L1: 15.343 D_real: 0.472 D_fake: 0.108 
(epoch: 102, iters: 1800, time: 0.041, data: 0.002) G_GAN: 2.182 G_L1: 13.965 D_real: 0.003 D_fake: 0.341 
(epoch: 102, iters: 1900, time: 0.039, data: 0.001) G_GAN: 1.222 G_L1: 12.906 D_real: 0.070 D_fake: 1.245 
(epoch: 102, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.232 G_L1: 14.792 D_real: 0.476 D_fake: 0.866 
(epoch: 102, iters: 2100, time: 0.047, data: 0.002) G_GAN: 1.653 G_L1: 13.846 D_real: 0.796 D_fake: 0.259 
(epoch: 102, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.818 G_L1: 14.238 D_real: 0.107 D_fake: 0.254 
(epoch: 102, iters: 2300, time: 0.036, data: 0.001) G_GAN: 3.124 G_L1: 18.282 D_real: 1.736 D_fake: 0.045 
(epoch: 102, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.719 G_L1: 12.740 D_real: 0.632 D_fake: 0.197 
End of epoch 102 / 200 	 Time Taken: 82 sec
learning rate 0.0001941 -> 0.0001921
(epoch: 103, iters: 100, time: 0.045, data: 0.156) G_GAN: 1.550 G_L1: 19.116 D_real: 0.176 D_fake: 0.386 
(epoch: 103, iters: 200, time: 0.042, data: 0.001) G_GAN: 1.197 G_L1: 18.696 D_real: 0.217 D_fake: 0.791 
saving the latest model (epoch 103, total_iters 245000)
(epoch: 103, iters: 300, time: 0.043, data: 0.002) G_GAN: 2.058 G_L1: 15.317 D_real: 0.030 D_fake: 0.384 
(epoch: 103, iters: 400, time: 0.239, data: 0.002) G_GAN: 3.031 G_L1: 23.525 D_real: 0.004 D_fake: 0.116 
(epoch: 103, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.821 G_L1: 25.024 D_real: 0.264 D_fake: 0.495 
(epoch: 103, iters: 600, time: 0.043, data: 0.002) G_GAN: 2.033 G_L1: 19.082 D_real: 0.354 D_fake: 0.344 
(epoch: 103, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.637 G_L1: 16.354 D_real: 1.080 D_fake: 0.159 
(epoch: 103, iters: 800, time: 0.044, data: 0.002) G_GAN: 1.630 G_L1: 15.546 D_real: 0.526 D_fake: 0.326 
(epoch: 103, iters: 900, time: 0.042, data: 0.002) G_GAN: 1.926 G_L1: 16.912 D_real: 0.610 D_fake: 0.416 
(epoch: 103, iters: 1000, time: 0.046, data: 0.001) G_GAN: 2.043 G_L1: 12.186 D_real: 0.785 D_fake: 0.193 
(epoch: 103, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.043 G_L1: 15.978 D_real: 1.361 D_fake: 0.119 
(epoch: 103, iters: 1200, time: 0.231, data: 0.001) G_GAN: 2.016 G_L1: 22.082 D_real: 0.163 D_fake: 0.231 
(epoch: 103, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.710 G_L1: 18.423 D_real: 0.134 D_fake: 0.304 
(epoch: 103, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.091 G_L1: 18.269 D_real: 0.401 D_fake: 0.578 
(epoch: 103, iters: 1500, time: 0.047, data: 0.001) G_GAN: 1.834 G_L1: 12.514 D_real: 0.143 D_fake: 0.309 
(epoch: 103, iters: 1600, time: 0.040, data: 0.002) G_GAN: 1.752 G_L1: 15.419 D_real: 0.712 D_fake: 0.186 
(epoch: 103, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.153 G_L1: 13.114 D_real: 0.360 D_fake: 0.183 
(epoch: 103, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.414 G_L1: 18.067 D_real: 0.007 D_fake: 0.272 
(epoch: 103, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.028 G_L1: 12.383 D_real: 0.837 D_fake: 0.156 
(epoch: 103, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.820 G_L1: 16.852 D_real: 0.038 D_fake: 0.174 
(epoch: 103, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.915 G_L1: 24.279 D_real: 0.002 D_fake: 0.404 
(epoch: 103, iters: 2200, time: 0.039, data: 0.002) G_GAN: 1.481 G_L1: 11.887 D_real: 1.261 D_fake: 0.296 
(epoch: 103, iters: 2300, time: 0.041, data: 0.002) G_GAN: 1.624 G_L1: 18.941 D_real: 0.678 D_fake: 0.331 
(epoch: 103, iters: 2400, time: 0.042, data: 0.002) G_GAN: 1.490 G_L1: 19.151 D_real: 0.362 D_fake: 0.456 
End of epoch 103 / 200 	 Time Taken: 83 sec
learning rate 0.0001921 -> 0.0001901
(epoch: 104, iters: 100, time: 0.044, data: 0.147) G_GAN: 2.407 G_L1: 14.466 D_real: 1.420 D_fake: 0.081 
(epoch: 104, iters: 200, time: 0.044, data: 0.002) G_GAN: 1.529 G_L1: 17.713 D_real: 0.018 D_fake: 0.515 
(epoch: 104, iters: 300, time: 0.037, data: 0.002) G_GAN: 1.240 G_L1: 17.244 D_real: 0.944 D_fake: 0.281 
(epoch: 104, iters: 400, time: 0.241, data: 0.001) G_GAN: 1.567 G_L1: 12.224 D_real: 0.208 D_fake: 0.382 
(epoch: 104, iters: 500, time: 0.048, data: 0.001) G_GAN: 3.005 G_L1: 14.434 D_real: 0.001 D_fake: 0.092 
(epoch: 104, iters: 600, time: 0.038, data: 0.002) G_GAN: 1.515 G_L1: 16.060 D_real: 0.996 D_fake: 0.263 
(epoch: 104, iters: 700, time: 0.042, data: 0.001) G_GAN: 1.196 G_L1: 8.294 D_real: 1.176 D_fake: 0.285 
(epoch: 104, iters: 800, time: 0.237, data: 0.001) G_GAN: 1.721 G_L1: 15.556 D_real: 0.008 D_fake: 0.653 
(epoch: 104, iters: 900, time: 0.039, data: 0.001) G_GAN: 2.055 G_L1: 12.328 D_real: 0.229 D_fake: 0.217 
(epoch: 104, iters: 1000, time: 0.043, data: 0.001) G_GAN: 0.854 G_L1: 9.049 D_real: 1.577 D_fake: 0.404 
(epoch: 104, iters: 1100, time: 0.044, data: 0.001) G_GAN: 1.010 G_L1: 12.556 D_real: 0.423 D_fake: 0.803 
(epoch: 104, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.637 G_L1: 13.741 D_real: 0.746 D_fake: 0.172 
(epoch: 104, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.660 G_L1: 27.478 D_real: 0.014 D_fake: 0.136 
(epoch: 104, iters: 1400, time: 0.043, data: 0.002) G_GAN: 1.835 G_L1: 19.877 D_real: 0.073 D_fake: 0.423 
(epoch: 104, iters: 1500, time: 0.042, data: 0.002) G_GAN: 2.832 G_L1: 22.758 D_real: 0.009 D_fake: 0.309 
(epoch: 104, iters: 1600, time: 0.040, data: 0.001) G_GAN: 1.021 G_L1: 14.186 D_real: 0.956 D_fake: 0.474 
(epoch: 104, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.118 G_L1: 25.828 D_real: 0.002 D_fake: 0.326 
(epoch: 104, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.416 G_L1: 15.170 D_real: 0.394 D_fake: 0.517 
(epoch: 104, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.995 G_L1: 15.101 D_real: 0.320 D_fake: 0.356 
(epoch: 104, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.445 G_L1: 14.229 D_real: 0.985 D_fake: 0.115 
(epoch: 104, iters: 2100, time: 0.044, data: 0.001) G_GAN: 1.718 G_L1: 15.062 D_real: 0.906 D_fake: 0.190 
(epoch: 104, iters: 2200, time: 0.044, data: 0.001) G_GAN: 2.841 G_L1: 9.366 D_real: 0.311 D_fake: 0.096 
(epoch: 104, iters: 2300, time: 0.042, data: 0.001) G_GAN: 1.723 G_L1: 22.129 D_real: 0.080 D_fake: 0.308 
(epoch: 104, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.376 G_L1: 21.216 D_real: 0.015 D_fake: 0.876 
End of epoch 104 / 200 	 Time Taken: 82 sec
learning rate 0.0001901 -> 0.0001881
(epoch: 105, iters: 100, time: 0.043, data: 0.145) G_GAN: 1.783 G_L1: 17.555 D_real: 0.058 D_fake: 0.474 
(epoch: 105, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.334 G_L1: 22.242 D_real: 1.793 D_fake: 0.092 
(epoch: 105, iters: 300, time: 0.043, data: 0.001) G_GAN: 1.445 G_L1: 16.718 D_real: 0.764 D_fake: 0.299 
(epoch: 105, iters: 400, time: 0.345, data: 0.001) G_GAN: 1.270 G_L1: 14.803 D_real: 0.177 D_fake: 0.638 
saving the latest model (epoch 105, total_iters 250000)
(epoch: 105, iters: 500, time: 0.046, data: 0.002) G_GAN: 1.049 G_L1: 19.769 D_real: 1.304 D_fake: 0.517 
(epoch: 105, iters: 600, time: 0.046, data: 0.001) G_GAN: 2.661 G_L1: 14.934 D_real: 1.329 D_fake: 0.051 
(epoch: 105, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.100 G_L1: 16.405 D_real: 0.052 D_fake: 0.073 
(epoch: 105, iters: 800, time: 0.040, data: 0.001) G_GAN: 0.966 G_L1: 16.615 D_real: 0.959 D_fake: 0.850 
(epoch: 105, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.874 G_L1: 21.449 D_real: 0.016 D_fake: 0.544 
(epoch: 105, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.182 G_L1: 12.827 D_real: 0.036 D_fake: 0.281 
(epoch: 105, iters: 1100, time: 0.044, data: 0.001) G_GAN: 2.056 G_L1: 11.522 D_real: 0.907 D_fake: 0.119 
(epoch: 105, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.820 G_L1: 14.427 D_real: 0.148 D_fake: 0.294 
(epoch: 105, iters: 1300, time: 0.041, data: 0.002) G_GAN: 1.911 G_L1: 8.603 D_real: 1.524 D_fake: 0.081 
(epoch: 105, iters: 1400, time: 0.047, data: 0.001) G_GAN: 2.765 G_L1: 16.282 D_real: 0.039 D_fake: 0.125 
(epoch: 105, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.965 G_L1: 13.663 D_real: 2.045 D_fake: 0.086 
(epoch: 105, iters: 1600, time: 0.039, data: 0.001) G_GAN: 2.201 G_L1: 18.812 D_real: 0.363 D_fake: 0.176 
(epoch: 105, iters: 1700, time: 0.045, data: 0.001) G_GAN: 1.104 G_L1: 18.818 D_real: 1.057 D_fake: 0.582 
(epoch: 105, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.283 G_L1: 21.255 D_real: 0.009 D_fake: 0.972 
(epoch: 105, iters: 1900, time: 0.042, data: 0.001) G_GAN: 1.592 G_L1: 11.880 D_real: 0.892 D_fake: 0.162 
(epoch: 105, iters: 2000, time: 0.046, data: 0.001) G_GAN: 1.188 G_L1: 11.478 D_real: 0.984 D_fake: 0.319 
(epoch: 105, iters: 2100, time: 0.045, data: 0.002) G_GAN: 2.283 G_L1: 14.978 D_real: 0.715 D_fake: 0.132 
(epoch: 105, iters: 2200, time: 0.044, data: 0.001) G_GAN: 2.037 G_L1: 18.147 D_real: 1.362 D_fake: 0.148 
(epoch: 105, iters: 2300, time: 0.040, data: 0.002) G_GAN: 2.245 G_L1: 12.379 D_real: 0.975 D_fake: 0.125 
(epoch: 105, iters: 2400, time: 0.225, data: 0.002) G_GAN: 1.727 G_L1: 16.558 D_real: 0.155 D_fake: 0.403 
saving the model at the end of epoch 105, iters 252000
End of epoch 105 / 200 	 Time Taken: 83 sec
learning rate 0.0001881 -> 0.0001861
(epoch: 106, iters: 100, time: 0.045, data: 0.148) G_GAN: 1.866 G_L1: 15.999 D_real: 0.670 D_fake: 0.207 
(epoch: 106, iters: 200, time: 0.047, data: 0.001) G_GAN: 0.697 G_L1: 9.955 D_real: 0.942 D_fake: 0.923 
(epoch: 106, iters: 300, time: 0.037, data: 0.002) G_GAN: 2.339 G_L1: 26.681 D_real: 0.038 D_fake: 0.191 
(epoch: 106, iters: 400, time: 0.244, data: 0.001) G_GAN: 2.395 G_L1: 21.000 D_real: 0.555 D_fake: 0.113 
(epoch: 106, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.574 G_L1: 11.887 D_real: 0.331 D_fake: 0.315 
(epoch: 106, iters: 600, time: 0.046, data: 0.001) G_GAN: 1.522 G_L1: 13.144 D_real: 0.388 D_fake: 0.471 
(epoch: 106, iters: 700, time: 0.045, data: 0.001) G_GAN: 2.228 G_L1: 11.495 D_real: 1.125 D_fake: 0.114 
(epoch: 106, iters: 800, time: 0.045, data: 0.001) G_GAN: 2.141 G_L1: 20.157 D_real: 0.009 D_fake: 0.240 
