/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 130, iters: 600, time: 0.041, data: 0.002) G_GAN: 10.123 G_L1: 31.085 D_real: 0.022 D_fake: 0.000 
(epoch: 130, iters: 700, time: 0.044, data: 0.001) G_GAN: 6.218 G_L1: 42.140 D_real: 0.000 D_fake: 0.214 
(epoch: 130, iters: 800, time: 0.042, data: 0.001) G_GAN: 6.755 G_L1: 23.631 D_real: 0.000 D_fake: 0.010 
(epoch: 130, iters: 900, time: 0.042, data: 0.001) G_GAN: 7.883 G_L1: 32.071 D_real: 0.000 D_fake: 0.001 
(epoch: 130, iters: 1000, time: 0.042, data: 0.001) G_GAN: 7.784 G_L1: 34.803 D_real: 0.000 D_fake: 0.001 
(epoch: 130, iters: 1100, time: 0.042, data: 0.001) G_GAN: 4.405 G_L1: 16.556 D_real: 0.106 D_fake: 0.045 
(epoch: 130, iters: 1200, time: 0.044, data: 0.002) G_GAN: 12.752 G_L1: 39.760 D_real: 0.000 D_fake: 0.000 
(epoch: 130, iters: 1300, time: 0.039, data: 0.002) G_GAN: 8.405 G_L1: 22.859 D_real: 0.008 D_fake: 0.002 
(epoch: 130, iters: 1400, time: 0.041, data: 0.001) G_GAN: 13.343 G_L1: 28.883 D_real: 0.000 D_fake: 0.000 
(epoch: 130, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.283 G_L1: 29.561 D_real: 0.000 D_fake: 0.034 
(epoch: 130, iters: 1600, time: 0.042, data: 0.001) G_GAN: 5.487 G_L1: 13.558 D_real: 0.001 D_fake: 0.064 
(epoch: 130, iters: 1700, time: 0.042, data: 0.001) G_GAN: 8.605 G_L1: 38.629 D_real: 0.056 D_fake: 0.001 
(epoch: 130, iters: 1800, time: 0.040, data: 0.001) G_GAN: 9.201 G_L1: 32.010 D_real: 0.004 D_fake: 0.001 
(epoch: 130, iters: 1900, time: 0.042, data: 0.001) G_GAN: 8.509 G_L1: 27.577 D_real: 0.000 D_fake: 0.000 
(epoch: 130, iters: 2000, time: 0.038, data: 0.001) G_GAN: 8.433 G_L1: 32.973 D_real: 0.000 D_fake: 0.001 
(epoch: 130, iters: 2100, time: 0.041, data: 0.001) G_GAN: 10.168 G_L1: 28.902 D_real: 0.000 D_fake: 0.000 
(epoch: 130, iters: 2200, time: 0.038, data: 0.001) G_GAN: 6.079 G_L1: 25.527 D_real: 0.000 D_fake: 0.013 
(epoch: 130, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.674 G_L1: 39.390 D_real: 0.000 D_fake: 0.331 
(epoch: 130, iters: 2400, time: 0.270, data: 0.001) G_GAN: 13.886 G_L1: 30.493 D_real: 0.000 D_fake: 0.000 
saving the model at the end of epoch 130, iters 312000
End of epoch 130 / 200 	 Time Taken: 77 sec
learning rate 0.0001386 -> 0.0001366
(epoch: 131, iters: 100, time: 0.042, data: 0.158) G_GAN: 9.817 G_L1: 28.513 D_real: 0.001 D_fake: 0.000 
(epoch: 131, iters: 200, time: 0.039, data: 0.001) G_GAN: 2.924 G_L1: 28.826 D_real: 0.773 D_fake: 0.001 
(epoch: 131, iters: 300, time: 0.039, data: 0.001) G_GAN: 6.297 G_L1: 41.658 D_real: 0.000 D_fake: 0.407 
(epoch: 131, iters: 400, time: 0.271, data: 0.001) G_GAN: 10.212 G_L1: 47.447 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 500, time: 0.044, data: 0.001) G_GAN: 10.663 G_L1: 25.014 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 600, time: 0.042, data: 0.001) G_GAN: 6.663 G_L1: 23.359 D_real: 0.000 D_fake: 0.006 
(epoch: 131, iters: 700, time: 0.044, data: 0.002) G_GAN: 6.130 G_L1: 26.918 D_real: 0.000 D_fake: 0.282 
(epoch: 131, iters: 800, time: 0.040, data: 0.001) G_GAN: 9.671 G_L1: 26.250 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 900, time: 0.044, data: 0.001) G_GAN: 10.774 G_L1: 30.099 D_real: 2.428 D_fake: 0.000 
(epoch: 131, iters: 1000, time: 0.040, data: 0.001) G_GAN: 5.921 G_L1: 20.199 D_real: 0.065 D_fake: 0.004 
(epoch: 131, iters: 1100, time: 0.041, data: 0.001) G_GAN: 5.304 G_L1: 31.343 D_real: 0.000 D_fake: 0.043 
(epoch: 131, iters: 1200, time: 0.044, data: 0.001) G_GAN: 11.435 G_L1: 41.004 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 1300, time: 0.045, data: 0.001) G_GAN: 6.896 G_L1: 22.387 D_real: 0.001 D_fake: 0.003 
(epoch: 131, iters: 1400, time: 0.046, data: 0.001) G_GAN: 7.551 G_L1: 26.139 D_real: 0.000 D_fake: 0.003 
(epoch: 131, iters: 1500, time: 0.042, data: 0.001) G_GAN: 11.997 G_L1: 29.689 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 1600, time: 0.041, data: 0.002) G_GAN: 7.438 G_L1: 36.413 D_real: 0.003 D_fake: 0.003 
(epoch: 131, iters: 1700, time: 0.042, data: 0.001) G_GAN: 5.978 G_L1: 37.192 D_real: 0.005 D_fake: 0.050 
(epoch: 131, iters: 1800, time: 0.040, data: 0.001) G_GAN: 7.894 G_L1: 27.063 D_real: 0.252 D_fake: 0.000 
(epoch: 131, iters: 1900, time: 0.042, data: 0.001) G_GAN: 9.851 G_L1: 47.320 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 2000, time: 0.354, data: 0.001) G_GAN: 11.308 G_L1: 21.492 D_real: 0.000 D_fake: 0.000 
(epoch: 131, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.641 G_L1: 38.393 D_real: 0.000 D_fake: 0.026 
(epoch: 131, iters: 2200, time: 0.038, data: 0.001) G_GAN: 4.980 G_L1: 26.717 D_real: 0.000 D_fake: 0.189 
(epoch: 131, iters: 2300, time: 0.042, data: 0.001) G_GAN: 6.668 G_L1: 39.794 D_real: 0.000 D_fake: 0.035 
(epoch: 131, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.098 G_L1: 23.679 D_real: 0.000 D_fake: 0.164 
End of epoch 131 / 200 	 Time Taken: 76 sec
learning rate 0.0001366 -> 0.0001347
(epoch: 132, iters: 100, time: 0.042, data: 0.145) G_GAN: 8.876 G_L1: 27.209 D_real: 0.000 D_fake: 0.001 
(epoch: 132, iters: 200, time: 0.038, data: 0.001) G_GAN: 10.110 G_L1: 28.071 D_real: 0.000 D_fake: 0.000 
(epoch: 132, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.412 G_L1: 27.844 D_real: 0.285 D_fake: 0.009 
(epoch: 132, iters: 400, time: 0.278, data: 0.001) G_GAN: 11.890 G_L1: 42.024 D_real: 0.000 D_fake: 0.000 
(epoch: 132, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.342 G_L1: 27.137 D_real: 0.000 D_fake: 0.069 
(epoch: 132, iters: 600, time: 0.042, data: 0.001) G_GAN: 6.071 G_L1: 36.914 D_real: 0.000 D_fake: 0.014 
saving the latest model (epoch 132, total_iters 315000)
(epoch: 132, iters: 700, time: 0.041, data: 0.001) G_GAN: 9.643 G_L1: 19.577 D_real: 0.016 D_fake: 0.000 
(epoch: 132, iters: 800, time: 0.042, data: 0.002) G_GAN: 7.886 G_L1: 25.234 D_real: 0.002 D_fake: 0.001 
(epoch: 132, iters: 900, time: 0.041, data: 0.001) G_GAN: 6.036 G_L1: 23.659 D_real: 0.006 D_fake: 0.177 
(epoch: 132, iters: 1000, time: 0.039, data: 0.001) G_GAN: 8.870 G_L1: 28.580 D_real: 0.000 D_fake: 0.001 
(epoch: 132, iters: 1100, time: 0.047, data: 0.001) G_GAN: 11.139 G_L1: 30.907 D_real: 0.171 D_fake: 0.000 
(epoch: 132, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.988 G_L1: 16.886 D_real: 0.093 D_fake: 0.012 
(epoch: 132, iters: 1300, time: 0.039, data: 0.001) G_GAN: 9.334 G_L1: 23.359 D_real: 0.000 D_fake: 0.001 
(epoch: 132, iters: 1400, time: 0.036, data: 0.001) G_GAN: 11.396 G_L1: 42.478 D_real: 0.085 D_fake: 0.000 
(epoch: 132, iters: 1500, time: 0.041, data: 0.001) G_GAN: 12.509 G_L1: 34.082 D_real: 0.030 D_fake: 0.000 
(epoch: 132, iters: 1600, time: 0.283, data: 0.001) G_GAN: 10.751 G_L1: 26.981 D_real: 0.003 D_fake: 0.000 
(epoch: 132, iters: 1700, time: 0.041, data: 0.001) G_GAN: 14.479 G_L1: 29.241 D_real: 0.000 D_fake: 3.821 
(epoch: 132, iters: 1800, time: 0.043, data: 0.002) G_GAN: 9.560 G_L1: 28.327 D_real: 0.000 D_fake: 0.001 
(epoch: 132, iters: 1900, time: 0.042, data: 0.001) G_GAN: 6.974 G_L1: 31.435 D_real: 0.004 D_fake: 0.004 
(epoch: 132, iters: 2000, time: 0.041, data: 0.001) G_GAN: 12.815 G_L1: 25.524 D_real: 0.000 D_fake: 0.001 
(epoch: 132, iters: 2100, time: 0.045, data: 0.001) G_GAN: 8.479 G_L1: 29.384 D_real: 0.000 D_fake: 0.021 
(epoch: 132, iters: 2200, time: 0.041, data: 0.001) G_GAN: 10.399 G_L1: 26.691 D_real: 0.067 D_fake: 0.000 
(epoch: 132, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.900 G_L1: 17.745 D_real: 0.167 D_fake: 0.030 
(epoch: 132, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.628 G_L1: 18.354 D_real: 0.329 D_fake: 0.001 
End of epoch 132 / 200 	 Time Taken: 76 sec
learning rate 0.0001347 -> 0.0001327
(epoch: 133, iters: 100, time: 0.044, data: 0.133) G_GAN: 6.974 G_L1: 44.624 D_real: 0.000 D_fake: 0.154 
(epoch: 133, iters: 200, time: 0.042, data: 0.002) G_GAN: 11.724 G_L1: 36.359 D_real: 0.001 D_fake: 0.000 
(epoch: 133, iters: 300, time: 0.041, data: 0.001) G_GAN: 8.056 G_L1: 34.142 D_real: 0.000 D_fake: 0.002 
(epoch: 133, iters: 400, time: 0.281, data: 0.001) G_GAN: 12.378 G_L1: 35.157 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 500, time: 0.040, data: 0.001) G_GAN: 6.474 G_L1: 18.430 D_real: 0.066 D_fake: 0.005 
(epoch: 133, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.223 G_L1: 19.438 D_real: 0.000 D_fake: 0.337 
(epoch: 133, iters: 700, time: 0.041, data: 0.001) G_GAN: 11.758 G_L1: 40.838 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 800, time: 0.041, data: 0.001) G_GAN: 8.701 G_L1: 27.101 D_real: 0.001 D_fake: 0.001 
(epoch: 133, iters: 900, time: 0.041, data: 0.001) G_GAN: 11.677 G_L1: 21.166 D_real: 0.002 D_fake: 0.000 
(epoch: 133, iters: 1000, time: 0.042, data: 0.002) G_GAN: 7.296 G_L1: 18.611 D_real: 0.079 D_fake: 0.001 
(epoch: 133, iters: 1100, time: 0.041, data: 0.001) G_GAN: 8.005 G_L1: 35.295 D_real: 0.000 D_fake: 0.001 
(epoch: 133, iters: 1200, time: 0.280, data: 0.001) G_GAN: 9.102 G_L1: 30.669 D_real: 0.000 D_fake: 0.001 
(epoch: 133, iters: 1300, time: 0.041, data: 0.001) G_GAN: 10.788 G_L1: 25.669 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.654 G_L1: 33.676 D_real: 0.000 D_fake: 0.062 
(epoch: 133, iters: 1500, time: 0.041, data: 0.001) G_GAN: 15.668 G_L1: 33.273 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 1600, time: 0.041, data: 0.001) G_GAN: 7.142 G_L1: 22.836 D_real: 0.005 D_fake: 0.003 
(epoch: 133, iters: 1700, time: 0.043, data: 0.001) G_GAN: 9.074 G_L1: 28.377 D_real: 0.003 D_fake: 0.000 
(epoch: 133, iters: 1800, time: 0.042, data: 0.002) G_GAN: 9.226 G_L1: 27.967 D_real: 0.006 D_fake: 0.001 
(epoch: 133, iters: 1900, time: 0.041, data: 0.001) G_GAN: 9.254 G_L1: 26.338 D_real: 0.019 D_fake: 0.001 
(epoch: 133, iters: 2000, time: 0.042, data: 0.001) G_GAN: 7.476 G_L1: 40.846 D_real: 0.000 D_fake: 0.003 
(epoch: 133, iters: 2100, time: 0.041, data: 0.001) G_GAN: 10.870 G_L1: 23.234 D_real: 0.013 D_fake: 0.000 
(epoch: 133, iters: 2200, time: 0.042, data: 0.001) G_GAN: 9.924 G_L1: 34.025 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 2300, time: 0.042, data: 0.001) G_GAN: 10.428 G_L1: 39.143 D_real: 0.000 D_fake: 0.000 
(epoch: 133, iters: 2400, time: 0.041, data: 0.001) G_GAN: 7.082 G_L1: 32.490 D_real: 0.000 D_fake: 0.016 
End of epoch 133 / 200 	 Time Taken: 76 sec
learning rate 0.0001327 -> 0.0001307
(epoch: 134, iters: 100, time: 0.041, data: 0.137) G_GAN: 10.976 G_L1: 33.103 D_real: 0.002 D_fake: 0.001 
(epoch: 134, iters: 200, time: 0.041, data: 0.001) G_GAN: 12.486 G_L1: 18.514 D_real: 0.010 D_fake: 0.000 
(epoch: 134, iters: 300, time: 0.040, data: 0.001) G_GAN: 6.633 G_L1: 31.820 D_real: 0.000 D_fake: 0.007 
(epoch: 134, iters: 400, time: 0.285, data: 0.001) G_GAN: 4.318 G_L1: 29.478 D_real: 0.065 D_fake: 0.066 
(epoch: 134, iters: 500, time: 0.040, data: 0.001) G_GAN: 9.206 G_L1: 33.887 D_real: 0.046 D_fake: 0.000 
(epoch: 134, iters: 600, time: 0.041, data: 0.001) G_GAN: 8.085 G_L1: 28.745 D_real: 0.002 D_fake: 0.001 
(epoch: 134, iters: 700, time: 0.039, data: 0.002) G_GAN: 5.701 G_L1: 24.708 D_real: 0.000 D_fake: 0.402 
(epoch: 134, iters: 800, time: 0.365, data: 0.001) G_GAN: 9.479 G_L1: 22.372 D_real: 0.000 D_fake: 0.000 
saving the latest model (epoch 134, total_iters 320000)
(epoch: 134, iters: 900, time: 0.038, data: 0.002) G_GAN: 6.864 G_L1: 41.079 D_real: 0.000 D_fake: 0.008 
(epoch: 134, iters: 1000, time: 0.040, data: 0.001) G_GAN: 5.925 G_L1: 21.815 D_real: 0.000 D_fake: 0.236 
(epoch: 134, iters: 1100, time: 0.042, data: 0.001) G_GAN: 5.678 G_L1: 25.138 D_real: 0.001 D_fake: 0.045 
(epoch: 134, iters: 1200, time: 0.042, data: 0.001) G_GAN: 5.833 G_L1: 31.266 D_real: 0.000 D_fake: 0.027 
(epoch: 134, iters: 1300, time: 0.042, data: 0.001) G_GAN: 12.571 G_L1: 23.329 D_real: 0.003 D_fake: 0.000 
(epoch: 134, iters: 1400, time: 0.040, data: 0.002) G_GAN: 6.484 G_L1: 38.263 D_real: 0.029 D_fake: 0.005 
(epoch: 134, iters: 1500, time: 0.040, data: 0.001) G_GAN: 9.226 G_L1: 17.122 D_real: 0.004 D_fake: 0.001 
(epoch: 134, iters: 1600, time: 0.041, data: 0.001) G_GAN: 5.170 G_L1: 26.229 D_real: 0.005 D_fake: 0.033 
(epoch: 134, iters: 1700, time: 0.039, data: 0.001) G_GAN: 6.472 G_L1: 40.364 D_real: 0.000 D_fake: 0.015 
(epoch: 134, iters: 1800, time: 0.039, data: 0.001) G_GAN: 5.140 G_L1: 29.820 D_real: 0.000 D_fake: 0.090 
(epoch: 134, iters: 1900, time: 0.043, data: 0.001) G_GAN: 7.830 G_L1: 24.901 D_real: 0.000 D_fake: 0.001 
(epoch: 134, iters: 2000, time: 0.041, data: 0.002) G_GAN: 13.014 G_L1: 26.924 D_real: 0.000 D_fake: 0.000 
(epoch: 134, iters: 2100, time: 0.041, data: 0.001) G_GAN: 9.351 G_L1: 33.276 D_real: 0.000 D_fake: 0.001 
(epoch: 134, iters: 2200, time: 0.041, data: 0.001) G_GAN: 5.007 G_L1: 16.447 D_real: 0.001 D_fake: 0.074 
(epoch: 134, iters: 2300, time: 0.041, data: 0.001) G_GAN: 7.268 G_L1: 17.384 D_real: 0.011 D_fake: 0.004 
(epoch: 134, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.236 G_L1: 40.603 D_real: 0.000 D_fake: 0.131 
End of epoch 134 / 200 	 Time Taken: 76 sec
learning rate 0.0001307 -> 0.0001287
(epoch: 135, iters: 100, time: 0.041, data: 0.138) G_GAN: 4.765 G_L1: 21.022 D_real: 0.003 D_fake: 0.065 
(epoch: 135, iters: 200, time: 0.040, data: 0.001) G_GAN: 14.094 G_L1: 28.562 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 300, time: 0.041, data: 0.001) G_GAN: 6.580 G_L1: 26.911 D_real: 0.000 D_fake: 0.007 
(epoch: 135, iters: 400, time: 0.280, data: 0.001) G_GAN: 14.283 G_L1: 36.614 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 500, time: 0.042, data: 0.001) G_GAN: 14.162 G_L1: 26.036 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 600, time: 0.038, data: 0.001) G_GAN: 6.072 G_L1: 18.802 D_real: 0.006 D_fake: 0.011 
(epoch: 135, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.435 G_L1: 18.646 D_real: 0.005 D_fake: 0.029 
(epoch: 135, iters: 800, time: 0.042, data: 0.001) G_GAN: 11.781 G_L1: 36.319 D_real: 0.016 D_fake: 0.000 
(epoch: 135, iters: 900, time: 0.040, data: 0.001) G_GAN: 10.240 G_L1: 34.590 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 1000, time: 0.041, data: 0.001) G_GAN: 13.846 G_L1: 37.586 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 1100, time: 0.041, data: 0.002) G_GAN: 11.516 G_L1: 26.108 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 1200, time: 0.043, data: 0.001) G_GAN: 5.612 G_L1: 30.325 D_real: 0.001 D_fake: 0.016 
(epoch: 135, iters: 1300, time: 0.040, data: 0.002) G_GAN: 13.213 G_L1: 35.262 D_real: 0.008 D_fake: 0.000 
(epoch: 135, iters: 1400, time: 0.041, data: 0.001) G_GAN: 9.299 G_L1: 23.620 D_real: 0.010 D_fake: 0.000 
(epoch: 135, iters: 1500, time: 0.042, data: 0.002) G_GAN: 6.700 G_L1: 36.913 D_real: 0.000 D_fake: 0.005 
(epoch: 135, iters: 1600, time: 0.041, data: 0.001) G_GAN: 10.061 G_L1: 31.993 D_real: 0.030 D_fake: 0.000 
(epoch: 135, iters: 1700, time: 0.042, data: 0.001) G_GAN: 11.856 G_L1: 34.270 D_real: 0.000 D_fake: 0.000 
(epoch: 135, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.549 G_L1: 25.417 D_real: 0.001 D_fake: 0.032 
(epoch: 135, iters: 1900, time: 0.042, data: 0.001) G_GAN: 10.568 G_L1: 29.117 D_real: 0.008 D_fake: 0.000 
(epoch: 135, iters: 2000, time: 0.041, data: 0.001) G_GAN: 8.657 G_L1: 30.750 D_real: 0.001 D_fake: 0.001 
(epoch: 135, iters: 2100, time: 0.043, data: 0.001) G_GAN: 11.268 G_L1: 23.567 D_real: 0.002 D_fake: 0.000 
(epoch: 135, iters: 2200, time: 0.041, data: 0.001) G_GAN: 12.008 G_L1: 25.510 D_real: 0.001 D_fake: 0.000 
(epoch: 135, iters: 2300, time: 0.045, data: 0.002) G_GAN: 6.208 G_L1: 39.217 D_real: 0.000 D_fake: 0.012 
(epoch: 135, iters: 2400, time: 0.278, data: 0.001) G_GAN: 10.882 G_L1: 28.338 D_real: 0.008 D_fake: 0.000 
saving the model at the end of epoch 135, iters 324000
End of epoch 135 / 200 	 Time Taken: 76 sec
learning rate 0.0001287 -> 0.0001267
(epoch: 136, iters: 100, time: 0.043, data: 0.140) G_GAN: 6.984 G_L1: 30.825 D_real: 0.004 D_fake: 0.003 
(epoch: 136, iters: 200, time: 0.043, data: 0.001) G_GAN: 9.007 G_L1: 26.618 D_real: 0.000 D_fake: 0.001 
(epoch: 136, iters: 300, time: 0.040, data: 0.001) G_GAN: 8.179 G_L1: 31.412 D_real: 0.000 D_fake: 0.001 
(epoch: 136, iters: 400, time: 0.283, data: 0.001) G_GAN: 4.593 G_L1: 32.442 D_real: 0.000 D_fake: 0.050 
(epoch: 136, iters: 500, time: 0.041, data: 0.001) G_GAN: 17.427 G_L1: 27.566 D_real: 0.001 D_fake: 0.000 
(epoch: 136, iters: 600, time: 0.043, data: 0.001) G_GAN: 13.148 G_L1: 32.613 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 700, time: 0.042, data: 0.001) G_GAN: 7.623 G_L1: 21.296 D_real: 0.034 D_fake: 0.002 
(epoch: 136, iters: 800, time: 0.040, data: 0.001) G_GAN: 14.038 G_L1: 34.464 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 900, time: 0.042, data: 0.001) G_GAN: 9.075 G_L1: 27.781 D_real: 0.126 D_fake: 0.000 
(epoch: 136, iters: 1000, time: 0.042, data: 0.002) G_GAN: 10.595 G_L1: 43.237 D_real: 0.000 D_fake: 0.568 
saving the latest model (epoch 136, total_iters 325000)
(epoch: 136, iters: 1100, time: 0.040, data: 0.001) G_GAN: 10.009 G_L1: 29.932 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 1200, time: 0.041, data: 0.001) G_GAN: 9.392 G_L1: 36.976 D_real: 0.000 D_fake: 0.001 
(epoch: 136, iters: 1300, time: 0.042, data: 0.001) G_GAN: 6.962 G_L1: 25.141 D_real: 0.283 D_fake: 0.003 
(epoch: 136, iters: 1400, time: 0.042, data: 0.001) G_GAN: 6.833 G_L1: 43.509 D_real: 0.000 D_fake: 0.009 
(epoch: 136, iters: 1500, time: 0.042, data: 0.001) G_GAN: 11.173 G_L1: 35.951 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 1600, time: 0.039, data: 0.001) G_GAN: 8.285 G_L1: 27.543 D_real: 0.001 D_fake: 0.001 
(epoch: 136, iters: 1700, time: 0.041, data: 0.001) G_GAN: 6.703 G_L1: 45.654 D_real: 0.030 D_fake: 0.013 
(epoch: 136, iters: 1800, time: 0.041, data: 0.001) G_GAN: 5.189 G_L1: 25.910 D_real: 0.000 D_fake: 0.032 
(epoch: 136, iters: 1900, time: 0.042, data: 0.001) G_GAN: 11.514 G_L1: 40.369 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 2000, time: 0.276, data: 0.001) G_GAN: 10.678 G_L1: 33.252 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 2100, time: 0.041, data: 0.001) G_GAN: 10.540 G_L1: 23.728 D_real: 0.001 D_fake: 0.000 
(epoch: 136, iters: 2200, time: 0.041, data: 0.001) G_GAN: 8.092 G_L1: 29.768 D_real: 0.000 D_fake: 0.001 
(epoch: 136, iters: 2300, time: 0.041, data: 0.002) G_GAN: 10.541 G_L1: 34.656 D_real: 0.000 D_fake: 0.000 
(epoch: 136, iters: 2400, time: 0.041, data: 0.001) G_GAN: 9.388 G_L1: 32.658 D_real: 0.003 D_fake: 0.001 
End of epoch 136 / 200 	 Time Taken: 75 sec
learning rate 0.0001267 -> 0.0001248
(epoch: 137, iters: 100, time: 0.042, data: 0.130) G_GAN: 9.654 G_L1: 41.300 D_real: 0.000 D_fake: 0.000 
(epoch: 137, iters: 200, time: 0.039, data: 0.001) G_GAN: 9.221 G_L1: 30.012 D_real: 0.001 D_fake: 0.001 
(epoch: 137, iters: 300, time: 0.041, data: 0.002) G_GAN: 6.670 G_L1: 37.643 D_real: 0.000 D_fake: 0.006 
(epoch: 137, iters: 400, time: 0.357, data: 0.001) G_GAN: 9.672 G_L1: 33.659 D_real: 0.000 D_fake: 0.000 
(epoch: 137, iters: 500, time: 0.041, data: 0.001) G_GAN: 8.190 G_L1: 39.635 D_real: 0.000 D_fake: 0.002 
(epoch: 137, iters: 600, time: 0.040, data: 0.001) G_GAN: 6.590 G_L1: 28.254 D_real: 0.051 D_fake: 0.011 
(epoch: 137, iters: 700, time: 0.042, data: 0.001) G_GAN: 8.166 G_L1: 28.286 D_real: 0.000 D_fake: 0.001 
(epoch: 137, iters: 800, time: 0.042, data: 0.001) G_GAN: 8.328 G_L1: 27.274 D_real: 0.000 D_fake: 0.001 
(epoch: 137, iters: 900, time: 0.042, data: 0.001) G_GAN: 13.257 G_L1: 40.126 D_real: 0.000 D_fake: 0.000 
(epoch: 137, iters: 1000, time: 0.041, data: 0.001) G_GAN: 8.175 G_L1: 26.799 D_real: 0.001 D_fake: 0.001 
(epoch: 137, iters: 1100, time: 0.043, data: 0.001) G_GAN: 6.539 G_L1: 23.420 D_real: 0.000 D_fake: 0.006 
(epoch: 137, iters: 1200, time: 0.042, data: 0.001) G_GAN: 8.860 G_L1: 23.099 D_real: 0.001 D_fake: 0.006 
(epoch: 137, iters: 1300, time: 0.043, data: 0.001) G_GAN: 5.706 G_L1: 37.870 D_real: 0.000 D_fake: 0.031 
(epoch: 137, iters: 1400, time: 0.042, data: 0.001) G_GAN: 11.200 G_L1: 35.114 D_real: 0.000 D_fake: 0.000 
(epoch: 137, iters: 1500, time: 0.042, data: 0.001) G_GAN: 8.372 G_L1: 36.691 D_real: 0.000 D_fake: 0.001 
(epoch: 137, iters: 1600, time: 0.284, data: 0.001) G_GAN: 9.524 G_L1: 21.004 D_real: 0.003 D_fake: 0.000 
(epoch: 137, iters: 1700, time: 0.039, data: 0.001) G_GAN: 8.001 G_L1: 27.178 D_real: 0.000 D_fake: 0.002 
(epoch: 137, iters: 1800, time: 0.042, data: 0.001) G_GAN: 7.938 G_L1: 36.919 D_real: 0.000 D_fake: 0.002 
(epoch: 137, iters: 1900, time: 0.041, data: 0.001) G_GAN: 11.845 G_L1: 30.580 D_real: 0.000 D_fake: 0.000 
(epoch: 137, iters: 2000, time: 0.040, data: 0.001) G_GAN: 8.280 G_L1: 30.883 D_real: 0.000 D_fake: 0.001 
(epoch: 137, iters: 2100, time: 0.041, data: 0.001) G_GAN: 9.677 G_L1: 37.860 D_real: 0.005 D_fake: 0.001 
(epoch: 137, iters: 2200, time: 0.042, data: 0.001) G_GAN: 6.801 G_L1: 23.111 D_real: 0.537 D_fake: 0.001 
(epoch: 137, iters: 2300, time: 0.042, data: 0.001) G_GAN: 12.451 G_L1: 50.663 D_real: 0.003 D_fake: 0.000 
(epoch: 137, iters: 2400, time: 0.041, data: 0.001) G_GAN: 14.360 G_L1: 40.419 D_real: 0.000 D_fake: 0.000 
End of epoch 137 / 200 	 Time Taken: 74 sec
learning rate 0.0001248 -> 0.0001228
(epoch: 138, iters: 100, time: 0.043, data: 0.137) G_GAN: 7.210 G_L1: 29.088 D_real: 0.000 D_fake: 0.002 
(epoch: 138, iters: 200, time: 0.042, data: 0.001) G_GAN: 8.982 G_L1: 19.666 D_real: 0.000 D_fake: 0.001 
(epoch: 138, iters: 300, time: 0.043, data: 0.001) G_GAN: 10.455 G_L1: 23.936 D_real: 0.001 D_fake: 0.001 
(epoch: 138, iters: 400, time: 0.276, data: 0.001) G_GAN: 10.086 G_L1: 43.446 D_real: 0.000 D_fake: 0.000 
