/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
End of epoch 109 / 200 	 Time Taken: 83 sec
learning rate 0.0001802 -> 0.0001782
(epoch: 110, iters: 100, time: 0.042, data: 0.156) G_GAN: 5.723 G_L1: 36.223 D_real: 0.109 D_fake: 0.007 
(epoch: 110, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.443 G_L1: 29.067 D_real: 0.088 D_fake: 0.279 
(epoch: 110, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.116 G_L1: 36.373 D_real: 0.006 D_fake: 0.356 
(epoch: 110, iters: 400, time: 0.250, data: 0.001) G_GAN: 2.060 G_L1: 20.215 D_real: 0.259 D_fake: 0.325 
(epoch: 110, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.449 G_L1: 24.663 D_real: 0.027 D_fake: 0.770 
(epoch: 110, iters: 600, time: 0.046, data: 0.001) G_GAN: 2.564 G_L1: 27.461 D_real: 0.414 D_fake: 0.155 
(epoch: 110, iters: 700, time: 0.043, data: 0.002) G_GAN: 3.877 G_L1: 20.310 D_real: 0.232 D_fake: 0.060 
(epoch: 110, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.968 G_L1: 17.608 D_real: 0.157 D_fake: 0.031 
(epoch: 110, iters: 900, time: 0.046, data: 0.001) G_GAN: 4.321 G_L1: 26.008 D_real: 0.018 D_fake: 0.076 
(epoch: 110, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.368 G_L1: 18.697 D_real: 0.134 D_fake: 0.069 
(epoch: 110, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.827 G_L1: 31.440 D_real: 0.438 D_fake: 0.037 
(epoch: 110, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.290 G_L1: 27.605 D_real: 0.008 D_fake: 0.669 
(epoch: 110, iters: 1300, time: 0.045, data: 0.002) G_GAN: 3.095 G_L1: 33.895 D_real: 0.154 D_fake: 0.107 
(epoch: 110, iters: 1400, time: 0.044, data: 0.002) G_GAN: 2.625 G_L1: 17.744 D_real: 0.762 D_fake: 0.147 
(epoch: 110, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.427 G_L1: 36.289 D_real: 0.001 D_fake: 0.250 
(epoch: 110, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.640 G_L1: 26.012 D_real: 0.124 D_fake: 0.356 
(epoch: 110, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.356 G_L1: 29.781 D_real: 0.080 D_fake: 0.029 
(epoch: 110, iters: 1800, time: 0.044, data: 0.001) G_GAN: 3.125 G_L1: 23.893 D_real: 0.042 D_fake: 0.159 
(epoch: 110, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.518 G_L1: 25.815 D_real: 0.783 D_fake: 0.033 
(epoch: 110, iters: 2000, time: 0.050, data: 0.001) G_GAN: 2.673 G_L1: 25.036 D_real: 0.058 D_fake: 0.320 
(epoch: 110, iters: 2100, time: 0.043, data: 0.002) G_GAN: 3.063 G_L1: 24.216 D_real: 0.020 D_fake: 0.194 
(epoch: 110, iters: 2200, time: 0.045, data: 0.001) G_GAN: 2.434 G_L1: 23.512 D_real: 0.363 D_fake: 0.119 
(epoch: 110, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.132 G_L1: 31.421 D_real: 0.018 D_fake: 0.097 
(epoch: 110, iters: 2400, time: 0.237, data: 0.001) G_GAN: 2.491 G_L1: 23.354 D_real: 0.065 D_fake: 0.261 
saving the model at the end of epoch 110, iters 264000
End of epoch 110 / 200 	 Time Taken: 83 sec
learning rate 0.0001782 -> 0.0001762
(epoch: 111, iters: 100, time: 0.043, data: 0.150) G_GAN: 3.543 G_L1: 23.780 D_real: 0.007 D_fake: 0.130 
(epoch: 111, iters: 200, time: 0.049, data: 0.001) G_GAN: 2.946 G_L1: 24.825 D_real: 0.589 D_fake: 0.062 
(epoch: 111, iters: 300, time: 0.044, data: 0.002) G_GAN: 2.653 G_L1: 28.712 D_real: 0.285 D_fake: 0.222 
(epoch: 111, iters: 400, time: 0.251, data: 0.002) G_GAN: 2.692 G_L1: 20.871 D_real: 0.063 D_fake: 0.190 
(epoch: 111, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.464 G_L1: 28.183 D_real: 0.110 D_fake: 0.057 
(epoch: 111, iters: 600, time: 0.046, data: 0.001) G_GAN: 2.659 G_L1: 15.745 D_real: 0.315 D_fake: 0.071 
(epoch: 111, iters: 700, time: 0.043, data: 0.002) G_GAN: 3.467 G_L1: 31.035 D_real: 0.107 D_fake: 0.064 
(epoch: 111, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.657 G_L1: 22.120 D_real: 0.050 D_fake: 0.052 
(epoch: 111, iters: 900, time: 0.039, data: 0.001) G_GAN: 2.338 G_L1: 38.430 D_real: 0.004 D_fake: 0.287 
(epoch: 111, iters: 1000, time: 0.046, data: 0.001) G_GAN: 3.044 G_L1: 22.432 D_real: 0.124 D_fake: 0.137 
saving the latest model (epoch 111, total_iters 265000)
(epoch: 111, iters: 1100, time: 0.047, data: 0.002) G_GAN: 2.932 G_L1: 23.784 D_real: 1.039 D_fake: 0.037 
(epoch: 111, iters: 1200, time: 0.045, data: 0.002) G_GAN: 3.206 G_L1: 15.875 D_real: 0.067 D_fake: 0.825 
(epoch: 111, iters: 1300, time: 0.044, data: 0.001) G_GAN: 3.208 G_L1: 29.829 D_real: 0.008 D_fake: 0.132 
(epoch: 111, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.372 G_L1: 31.189 D_real: 0.002 D_fake: 0.071 
(epoch: 111, iters: 1500, time: 0.045, data: 0.001) G_GAN: 1.573 G_L1: 18.736 D_real: 0.680 D_fake: 1.056 
(epoch: 111, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.773 G_L1: 28.857 D_real: 0.209 D_fake: 0.166 
(epoch: 111, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.304 G_L1: 20.921 D_real: 0.997 D_fake: 0.101 
(epoch: 111, iters: 1800, time: 0.041, data: 0.001) G_GAN: 1.799 G_L1: 28.932 D_real: 0.012 D_fake: 1.747 
(epoch: 111, iters: 1900, time: 0.045, data: 0.001) G_GAN: 2.512 G_L1: 28.032 D_real: 0.009 D_fake: 1.453 
(epoch: 111, iters: 2000, time: 0.250, data: 0.001) G_GAN: 3.204 G_L1: 26.284 D_real: 0.029 D_fake: 0.601 
(epoch: 111, iters: 2100, time: 0.045, data: 0.001) G_GAN: 2.714 G_L1: 26.851 D_real: 1.315 D_fake: 0.075 
(epoch: 111, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.417 G_L1: 18.140 D_real: 0.000 D_fake: 0.255 
(epoch: 111, iters: 2300, time: 0.043, data: 0.002) G_GAN: 3.806 G_L1: 19.241 D_real: 1.316 D_fake: 0.019 
(epoch: 111, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.945 G_L1: 32.788 D_real: 0.363 D_fake: 0.058 
End of epoch 111 / 200 	 Time Taken: 83 sec
learning rate 0.0001762 -> 0.0001743
(epoch: 112, iters: 100, time: 0.045, data: 0.160) G_GAN: 2.721 G_L1: 30.292 D_real: 0.010 D_fake: 1.024 
(epoch: 112, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.033 G_L1: 19.137 D_real: 0.003 D_fake: 1.405 
(epoch: 112, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.141 G_L1: 15.428 D_real: 0.498 D_fake: 0.091 
(epoch: 112, iters: 400, time: 0.342, data: 0.001) G_GAN: 2.994 G_L1: 25.593 D_real: 0.066 D_fake: 0.603 
(epoch: 112, iters: 500, time: 0.045, data: 0.001) G_GAN: 3.725 G_L1: 24.182 D_real: 0.344 D_fake: 0.037 
(epoch: 112, iters: 600, time: 0.043, data: 0.002) G_GAN: 2.519 G_L1: 21.396 D_real: 0.008 D_fake: 0.778 
(epoch: 112, iters: 700, time: 0.044, data: 0.002) G_GAN: 2.378 G_L1: 20.320 D_real: 0.688 D_fake: 0.062 
(epoch: 112, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.137 G_L1: 24.128 D_real: 0.173 D_fake: 0.166 
(epoch: 112, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.108 G_L1: 23.956 D_real: 0.000 D_fake: 0.618 
(epoch: 112, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.715 G_L1: 19.714 D_real: 0.065 D_fake: 0.179 
(epoch: 112, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.411 G_L1: 19.046 D_real: 0.592 D_fake: 0.032 
(epoch: 112, iters: 1200, time: 0.042, data: 0.001) G_GAN: 5.074 G_L1: 26.004 D_real: 0.028 D_fake: 0.016 
(epoch: 112, iters: 1300, time: 0.047, data: 0.001) G_GAN: 2.349 G_L1: 17.337 D_real: 1.802 D_fake: 0.048 
(epoch: 112, iters: 1400, time: 0.043, data: 0.001) G_GAN: 5.052 G_L1: 22.777 D_real: 0.281 D_fake: 0.011 
(epoch: 112, iters: 1500, time: 0.044, data: 0.001) G_GAN: 2.756 G_L1: 27.749 D_real: 0.394 D_fake: 0.091 
(epoch: 112, iters: 1600, time: 0.251, data: 0.001) G_GAN: 3.241 G_L1: 20.012 D_real: 0.067 D_fake: 0.137 
(epoch: 112, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.928 G_L1: 22.102 D_real: 0.163 D_fake: 0.131 
(epoch: 112, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.699 G_L1: 24.124 D_real: 0.711 D_fake: 0.069 
(epoch: 112, iters: 1900, time: 0.041, data: 0.002) G_GAN: 2.862 G_L1: 20.558 D_real: 0.009 D_fake: 0.182 
(epoch: 112, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.243 G_L1: 26.425 D_real: 0.012 D_fake: 0.220 
(epoch: 112, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.372 G_L1: 24.703 D_real: 0.222 D_fake: 0.034 
(epoch: 112, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.578 G_L1: 25.349 D_real: 0.000 D_fake: 0.329 
(epoch: 112, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.714 G_L1: 25.453 D_real: 0.002 D_fake: 0.957 
(epoch: 112, iters: 2400, time: 0.038, data: 0.002) G_GAN: 2.673 G_L1: 19.599 D_real: 0.002 D_fake: 0.523 
End of epoch 112 / 200 	 Time Taken: 82 sec
learning rate 0.0001743 -> 0.0001723
(epoch: 113, iters: 100, time: 0.046, data: 0.159) G_GAN: 2.978 G_L1: 35.229 D_real: 0.001 D_fake: 0.285 
(epoch: 113, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.071 G_L1: 21.258 D_real: 0.186 D_fake: 0.444 
(epoch: 113, iters: 300, time: 0.043, data: 0.002) G_GAN: 2.517 G_L1: 16.298 D_real: 0.300 D_fake: 0.189 
(epoch: 113, iters: 400, time: 0.249, data: 0.001) G_GAN: 2.604 G_L1: 28.915 D_real: 0.059 D_fake: 0.145 
(epoch: 113, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.888 G_L1: 17.558 D_real: 1.264 D_fake: 0.019 
(epoch: 113, iters: 600, time: 0.040, data: 0.001) G_GAN: 4.479 G_L1: 32.755 D_real: 0.069 D_fake: 0.050 
(epoch: 113, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.299 G_L1: 29.120 D_real: 0.418 D_fake: 0.046 
(epoch: 113, iters: 800, time: 0.045, data: 0.001) G_GAN: 2.814 G_L1: 21.421 D_real: 0.174 D_fake: 0.364 
(epoch: 113, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.236 G_L1: 17.174 D_real: 0.888 D_fake: 0.567 
(epoch: 113, iters: 1000, time: 0.044, data: 0.001) G_GAN: 3.794 G_L1: 21.695 D_real: 0.685 D_fake: 0.025 
(epoch: 113, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.597 G_L1: 26.036 D_real: 0.042 D_fake: 0.241 
(epoch: 113, iters: 1200, time: 0.255, data: 0.001) G_GAN: 4.177 G_L1: 27.367 D_real: 0.564 D_fake: 0.017 
saving the latest model (epoch 113, total_iters 270000)
(epoch: 113, iters: 1300, time: 0.043, data: 0.002) G_GAN: 2.718 G_L1: 23.964 D_real: 0.773 D_fake: 0.060 
(epoch: 113, iters: 1400, time: 0.040, data: 0.002) G_GAN: 1.694 G_L1: 23.470 D_real: 1.474 D_fake: 0.103 
(epoch: 113, iters: 1500, time: 0.043, data: 0.002) G_GAN: 3.667 G_L1: 28.559 D_real: 0.012 D_fake: 0.084 
(epoch: 113, iters: 1600, time: 0.045, data: 0.001) G_GAN: 2.333 G_L1: 20.412 D_real: 0.399 D_fake: 0.186 
(epoch: 113, iters: 1700, time: 0.046, data: 0.001) G_GAN: 3.628 G_L1: 22.913 D_real: 0.005 D_fake: 0.076 
(epoch: 113, iters: 1800, time: 0.038, data: 0.001) G_GAN: 3.247 G_L1: 28.758 D_real: 0.002 D_fake: 0.109 
(epoch: 113, iters: 1900, time: 0.042, data: 0.002) G_GAN: 4.615 G_L1: 29.828 D_real: 0.069 D_fake: 0.047 
(epoch: 113, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.744 G_L1: 24.168 D_real: 0.179 D_fake: 0.053 
(epoch: 113, iters: 2100, time: 0.043, data: 0.002) G_GAN: 3.194 G_L1: 28.639 D_real: 0.035 D_fake: 0.145 
(epoch: 113, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.662 G_L1: 24.287 D_real: 0.012 D_fake: 0.513 
(epoch: 113, iters: 2300, time: 0.042, data: 0.002) G_GAN: 3.043 G_L1: 27.441 D_real: 0.035 D_fake: 0.206 
(epoch: 113, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.354 G_L1: 34.949 D_real: 0.019 D_fake: 0.222 
End of epoch 113 / 200 	 Time Taken: 83 sec
learning rate 0.0001723 -> 0.0001703
(epoch: 114, iters: 100, time: 0.040, data: 0.156) G_GAN: 3.022 G_L1: 21.962 D_real: 0.247 D_fake: 0.061 
(epoch: 114, iters: 200, time: 0.043, data: 0.002) G_GAN: 2.025 G_L1: 22.446 D_real: 0.324 D_fake: 0.584 
(epoch: 114, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.009 G_L1: 23.876 D_real: 0.512 D_fake: 0.569 
(epoch: 114, iters: 400, time: 0.248, data: 0.001) G_GAN: 1.066 G_L1: 18.145 D_real: 2.759 D_fake: 0.572 
(epoch: 114, iters: 500, time: 0.043, data: 0.002) G_GAN: 2.981 G_L1: 30.544 D_real: 0.238 D_fake: 0.218 
(epoch: 114, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.666 G_L1: 32.368 D_real: 0.035 D_fake: 0.802 
(epoch: 114, iters: 700, time: 0.044, data: 0.001) G_GAN: 2.445 G_L1: 26.026 D_real: 0.259 D_fake: 0.126 
(epoch: 114, iters: 800, time: 0.254, data: 0.001) G_GAN: 2.495 G_L1: 26.613 D_real: 0.692 D_fake: 0.132 
(epoch: 114, iters: 900, time: 0.045, data: 0.001) G_GAN: 3.029 G_L1: 35.233 D_real: 0.105 D_fake: 0.163 
(epoch: 114, iters: 1000, time: 0.047, data: 0.001) G_GAN: 2.329 G_L1: 10.693 D_real: 0.259 D_fake: 0.419 
(epoch: 114, iters: 1100, time: 0.043, data: 0.002) G_GAN: 1.426 G_L1: 12.293 D_real: 0.525 D_fake: 0.899 
(epoch: 114, iters: 1200, time: 0.042, data: 0.001) G_GAN: 1.802 G_L1: 24.901 D_real: 0.373 D_fake: 0.786 
(epoch: 114, iters: 1300, time: 0.046, data: 0.001) G_GAN: 4.370 G_L1: 19.694 D_real: 0.074 D_fake: 0.027 
(epoch: 114, iters: 1400, time: 0.040, data: 0.002) G_GAN: 3.013 G_L1: 19.223 D_real: 0.018 D_fake: 0.152 
(epoch: 114, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.945 G_L1: 18.923 D_real: 0.049 D_fake: 0.195 
(epoch: 114, iters: 1600, time: 0.044, data: 0.002) G_GAN: 2.680 G_L1: 20.571 D_real: 0.027 D_fake: 0.926 
(epoch: 114, iters: 1700, time: 0.044, data: 0.001) G_GAN: 4.492 G_L1: 31.668 D_real: 0.067 D_fake: 0.071 
(epoch: 114, iters: 1800, time: 0.045, data: 0.001) G_GAN: 2.491 G_L1: 28.380 D_real: 0.015 D_fake: 0.363 
(epoch: 114, iters: 1900, time: 0.043, data: 0.002) G_GAN: 2.340 G_L1: 19.747 D_real: 0.789 D_fake: 0.092 
(epoch: 114, iters: 2000, time: 0.041, data: 0.002) G_GAN: 3.829 G_L1: 27.842 D_real: 0.009 D_fake: 0.116 
(epoch: 114, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.065 G_L1: 19.827 D_real: 0.266 D_fake: 0.316 
(epoch: 114, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.098 G_L1: 28.473 D_real: 0.013 D_fake: 0.231 
(epoch: 114, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.834 G_L1: 28.483 D_real: 0.842 D_fake: 0.120 
(epoch: 114, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.143 G_L1: 30.623 D_real: 0.019 D_fake: 0.118 
End of epoch 114 / 200 	 Time Taken: 82 sec
learning rate 0.0001703 -> 0.0001683
(epoch: 115, iters: 100, time: 0.044, data: 0.159) G_GAN: 2.250 G_L1: 21.012 D_real: 0.842 D_fake: 0.104 
(epoch: 115, iters: 200, time: 0.039, data: 0.001) G_GAN: 2.572 G_L1: 30.354 D_real: 0.203 D_fake: 0.192 
(epoch: 115, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.595 G_L1: 22.936 D_real: 0.702 D_fake: 0.380 
(epoch: 115, iters: 400, time: 0.342, data: 0.001) G_GAN: 3.413 G_L1: 19.912 D_real: 0.477 D_fake: 0.053 
(epoch: 115, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.432 G_L1: 14.009 D_real: 0.282 D_fake: 0.212 
(epoch: 115, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.484 G_L1: 15.358 D_real: 0.415 D_fake: 0.206 
(epoch: 115, iters: 700, time: 0.044, data: 0.001) G_GAN: 2.752 G_L1: 18.331 D_real: 0.306 D_fake: 0.115 
(epoch: 115, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.342 G_L1: 15.316 D_real: 2.448 D_fake: 0.019 
(epoch: 115, iters: 900, time: 0.044, data: 0.001) G_GAN: 1.949 G_L1: 28.738 D_real: 0.004 D_fake: 0.865 
(epoch: 115, iters: 1000, time: 0.048, data: 0.001) G_GAN: 2.233 G_L1: 20.827 D_real: 0.224 D_fake: 0.229 
(epoch: 115, iters: 1100, time: 0.043, data: 0.002) G_GAN: 2.386 G_L1: 30.448 D_real: 0.006 D_fake: 0.642 
(epoch: 115, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.893 G_L1: 20.090 D_real: 1.339 D_fake: 0.087 
(epoch: 115, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.400 G_L1: 20.100 D_real: 0.733 D_fake: 0.071 
(epoch: 115, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.276 G_L1: 17.313 D_real: 0.613 D_fake: 0.152 
saving the latest model (epoch 115, total_iters 275000)
(epoch: 115, iters: 1500, time: 0.040, data: 0.002) G_GAN: 4.229 G_L1: 22.598 D_real: 0.015 D_fake: 0.034 
(epoch: 115, iters: 1600, time: 0.047, data: 0.001) G_GAN: 2.391 G_L1: 11.439 D_real: 0.416 D_fake: 0.080 
(epoch: 115, iters: 1700, time: 0.040, data: 0.002) G_GAN: 1.987 G_L1: 19.893 D_real: 0.057 D_fake: 0.387 
(epoch: 115, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.632 G_L1: 21.667 D_real: 0.164 D_fake: 0.073 
(epoch: 115, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.714 G_L1: 36.737 D_real: 0.001 D_fake: 0.301 
(epoch: 115, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.523 G_L1: 28.361 D_real: 0.312 D_fake: 0.028 
(epoch: 115, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.965 G_L1: 21.091 D_real: 0.618 D_fake: 0.082 
(epoch: 115, iters: 2200, time: 0.044, data: 0.001) G_GAN: 2.162 G_L1: 25.740 D_real: 0.920 D_fake: 0.147 
(epoch: 115, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.425 G_L1: 25.855 D_real: 0.151 D_fake: 0.234 
(epoch: 115, iters: 2400, time: 0.254, data: 0.001) G_GAN: 1.191 G_L1: 30.547 D_real: 0.046 D_fake: 2.213 
saving the model at the end of epoch 115, iters 276000
End of epoch 115 / 200 	 Time Taken: 84 sec
learning rate 0.0001683 -> 0.0001663
(epoch: 116, iters: 100, time: 0.042, data: 0.151) G_GAN: 2.507 G_L1: 25.943 D_real: 0.210 D_fake: 0.088 
(epoch: 116, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.531 G_L1: 29.392 D_real: 0.082 D_fake: 0.256 
(epoch: 116, iters: 300, time: 0.043, data: 0.002) G_GAN: 5.970 G_L1: 27.887 D_real: 0.033 D_fake: 0.006 
(epoch: 116, iters: 400, time: 0.253, data: 0.001) G_GAN: 2.246 G_L1: 22.350 D_real: 0.910 D_fake: 0.142 
(epoch: 116, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.258 G_L1: 20.512 D_real: 0.140 D_fake: 0.289 
(epoch: 116, iters: 600, time: 0.045, data: 0.001) G_GAN: 2.720 G_L1: 18.606 D_real: 0.038 D_fake: 0.280 
(epoch: 116, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.632 G_L1: 19.677 D_real: 0.250 D_fake: 0.173 
(epoch: 116, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.217 G_L1: 14.753 D_real: 0.124 D_fake: 1.039 
(epoch: 116, iters: 900, time: 0.044, data: 0.001) G_GAN: 4.396 G_L1: 34.566 D_real: 0.016 D_fake: 0.034 
(epoch: 116, iters: 1000, time: 0.042, data: 0.002) G_GAN: 2.908 G_L1: 26.433 D_real: 0.016 D_fake: 0.303 
(epoch: 116, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.769 G_L1: 33.509 D_real: 0.029 D_fake: 1.046 
(epoch: 116, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.326 G_L1: 17.396 D_real: 0.000 D_fake: 0.529 
(epoch: 116, iters: 1300, time: 0.044, data: 0.001) G_GAN: 3.125 G_L1: 19.201 D_real: 0.016 D_fake: 0.181 
(epoch: 116, iters: 1400, time: 0.042, data: 0.002) G_GAN: 2.025 G_L1: 19.733 D_real: 0.238 D_fake: 0.593 
(epoch: 116, iters: 1500, time: 0.047, data: 0.001) G_GAN: 2.704 G_L1: 32.621 D_real: 0.017 D_fake: 0.334 
(epoch: 116, iters: 1600, time: 0.044, data: 0.002) G_GAN: 3.093 G_L1: 25.892 D_real: 0.193 D_fake: 0.100 
(epoch: 116, iters: 1700, time: 0.045, data: 0.001) G_GAN: 2.279 G_L1: 37.360 D_real: 0.025 D_fake: 0.984 
(epoch: 116, iters: 1800, time: 0.044, data: 0.002) G_GAN: 1.719 G_L1: 31.517 D_real: 0.783 D_fake: 0.139 
(epoch: 116, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.792 G_L1: 32.914 D_real: 0.018 D_fake: 0.203 
(epoch: 116, iters: 2000, time: 0.266, data: 0.002) G_GAN: 2.177 G_L1: 19.893 D_real: 0.567 D_fake: 0.262 
(epoch: 116, iters: 2100, time: 0.045, data: 0.001) G_GAN: 2.647 G_L1: 22.948 D_real: 0.047 D_fake: 0.128 
(epoch: 116, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.403 G_L1: 33.815 D_real: 0.004 D_fake: 0.620 
(epoch: 116, iters: 2300, time: 0.043, data: 0.001) G_GAN: 1.561 G_L1: 21.758 D_real: 1.051 D_fake: 0.125 
(epoch: 116, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.505 G_L1: 22.380 D_real: 0.175 D_fake: 0.507 
End of epoch 116 / 200 	 Time Taken: 82 sec
learning rate 0.0001663 -> 0.0001644
(epoch: 117, iters: 100, time: 0.040, data: 0.148) G_GAN: 2.371 G_L1: 23.160 D_real: 0.227 D_fake: 0.213 
(epoch: 117, iters: 200, time: 0.045, data: 0.001) G_GAN: 3.539 G_L1: 20.211 D_real: 0.629 D_fake: 0.030 
(epoch: 117, iters: 300, time: 0.045, data: 0.002) G_GAN: 2.575 G_L1: 26.900 D_real: 0.046 D_fake: 0.368 
(epoch: 117, iters: 400, time: 0.254, data: 0.001) G_GAN: 3.601 G_L1: 25.261 D_real: 0.127 D_fake: 0.046 
(epoch: 117, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.548 G_L1: 20.577 D_real: 0.336 D_fake: 0.158 
(epoch: 117, iters: 600, time: 0.041, data: 0.002) G_GAN: 4.584 G_L1: 24.436 D_real: 0.420 D_fake: 0.038 
(epoch: 117, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.745 G_L1: 25.164 D_real: 0.263 D_fake: 0.107 
(epoch: 117, iters: 800, time: 0.044, data: 0.001) G_GAN: 2.074 G_L1: 16.209 D_real: 0.739 D_fake: 0.069 
(epoch: 117, iters: 900, time: 0.045, data: 0.001) G_GAN: 1.770 G_L1: 17.533 D_real: 0.771 D_fake: 0.286 
(epoch: 117, iters: 1000, time: 0.038, data: 0.001) G_GAN: 1.844 G_L1: 16.342 D_real: 0.495 D_fake: 0.221 
(epoch: 117, iters: 1100, time: 0.039, data: 0.001) G_GAN: 4.324 G_L1: 20.076 D_real: 0.444 D_fake: 0.019 
(epoch: 117, iters: 1200, time: 0.043, data: 0.001) G_GAN: 3.567 G_L1: 29.678 D_real: 0.104 D_fake: 0.063 
(epoch: 117, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.292 G_L1: 24.005 D_real: 0.484 D_fake: 0.152 
(epoch: 117, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.613 G_L1: 20.653 D_real: 0.001 D_fake: 0.686 
(epoch: 117, iters: 1500, time: 0.045, data: 0.001) G_GAN: 2.821 G_L1: 25.444 D_real: 0.159 D_fake: 0.245 
(epoch: 117, iters: 1600, time: 0.258, data: 0.001) G_GAN: 2.354 G_L1: 13.176 D_real: 0.488 D_fake: 0.145 
saving the latest model (epoch 117, total_iters 280000)
(epoch: 117, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.481 G_L1: 14.040 D_real: 0.197 D_fake: 0.102 
(epoch: 117, iters: 1800, time: 0.041, data: 0.002) G_GAN: 1.675 G_L1: 22.684 D_real: 1.085 D_fake: 0.275 
(epoch: 117, iters: 1900, time: 0.039, data: 0.001) G_GAN: 2.737 G_L1: 20.131 D_real: 0.010 D_fake: 0.722 
(epoch: 117, iters: 2000, time: 0.047, data: 0.001) G_GAN: 2.721 G_L1: 18.795 D_real: 0.131 D_fake: 0.684 
(epoch: 117, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.343 G_L1: 16.768 D_real: 0.360 D_fake: 0.080 
(epoch: 117, iters: 2200, time: 0.041, data: 0.002) G_GAN: 3.490 G_L1: 24.903 D_real: 0.228 D_fake: 0.071 
(epoch: 117, iters: 2300, time: 0.039, data: 0.002) G_GAN: 4.435 G_L1: 28.167 D_real: 0.045 D_fake: 0.031 
