/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 123, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.689 G_L1: 34.465 D_real: 0.020 D_fake: 0.048 
(epoch: 123, iters: 1100, time: 0.041, data: 0.001) G_GAN: 8.061 G_L1: 28.871 D_real: 0.200 D_fake: 0.001 
(epoch: 123, iters: 1200, time: 0.261, data: 0.001) G_GAN: 3.663 G_L1: 33.545 D_real: 0.001 D_fake: 0.086 
(epoch: 123, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.178 G_L1: 22.747 D_real: 0.537 D_fake: 0.207 
(epoch: 123, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.022 G_L1: 25.594 D_real: 0.031 D_fake: 0.118 
(epoch: 123, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.737 G_L1: 22.488 D_real: 0.251 D_fake: 0.114 
(epoch: 123, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.303 G_L1: 27.229 D_real: 0.056 D_fake: 0.197 
(epoch: 123, iters: 1700, time: 0.045, data: 0.002) G_GAN: 4.734 G_L1: 25.620 D_real: 0.005 D_fake: 0.782 
(epoch: 123, iters: 1800, time: 0.042, data: 0.001) G_GAN: 4.576 G_L1: 37.041 D_real: 0.001 D_fake: 0.034 
(epoch: 123, iters: 1900, time: 0.043, data: 0.001) G_GAN: 7.491 G_L1: 39.036 D_real: 0.001 D_fake: 0.003 
(epoch: 123, iters: 2000, time: 0.044, data: 0.001) G_GAN: 4.009 G_L1: 43.864 D_real: 0.000 D_fake: 0.040 
(epoch: 123, iters: 2100, time: 0.039, data: 0.002) G_GAN: 6.677 G_L1: 28.828 D_real: 0.032 D_fake: 0.004 
(epoch: 123, iters: 2200, time: 0.043, data: 0.002) G_GAN: 3.854 G_L1: 22.569 D_real: 0.022 D_fake: 0.390 
saving the latest model (epoch 123, total_iters 295000)
(epoch: 123, iters: 2300, time: 0.040, data: 0.002) G_GAN: 4.503 G_L1: 30.956 D_real: 0.003 D_fake: 0.056 
(epoch: 123, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.995 G_L1: 21.299 D_real: 0.104 D_fake: 0.825 
End of epoch 123 / 200 	 Time Taken: 82 sec
learning rate 0.0001525 -> 0.0001505
(epoch: 124, iters: 100, time: 0.041, data: 0.150) G_GAN: 4.087 G_L1: 26.427 D_real: 0.013 D_fake: 0.517 
(epoch: 124, iters: 200, time: 0.043, data: 0.001) G_GAN: 5.032 G_L1: 22.879 D_real: 0.454 D_fake: 0.009 
(epoch: 124, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.255 G_L1: 32.027 D_real: 0.029 D_fake: 0.037 
(epoch: 124, iters: 400, time: 0.260, data: 0.001) G_GAN: 4.881 G_L1: 22.134 D_real: 0.007 D_fake: 0.032 
(epoch: 124, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.286 G_L1: 23.365 D_real: 0.038 D_fake: 0.090 
(epoch: 124, iters: 600, time: 0.044, data: 0.001) G_GAN: 5.244 G_L1: 27.899 D_real: 0.002 D_fake: 0.023 
(epoch: 124, iters: 700, time: 0.043, data: 0.002) G_GAN: 5.619 G_L1: 25.782 D_real: 0.045 D_fake: 0.023 
(epoch: 124, iters: 800, time: 0.360, data: 0.001) G_GAN: 3.836 G_L1: 21.989 D_real: 0.290 D_fake: 0.027 
(epoch: 124, iters: 900, time: 0.043, data: 0.001) G_GAN: 6.386 G_L1: 42.836 D_real: 0.011 D_fake: 0.005 
(epoch: 124, iters: 1000, time: 0.040, data: 0.001) G_GAN: 3.678 G_L1: 24.806 D_real: 0.113 D_fake: 0.278 
(epoch: 124, iters: 1100, time: 0.041, data: 0.001) G_GAN: 8.273 G_L1: 37.650 D_real: 0.017 D_fake: 0.001 
(epoch: 124, iters: 1200, time: 0.045, data: 0.001) G_GAN: 4.149 G_L1: 33.684 D_real: 0.002 D_fake: 0.065 
(epoch: 124, iters: 1300, time: 0.044, data: 0.001) G_GAN: 8.040 G_L1: 37.321 D_real: 0.025 D_fake: 0.001 
(epoch: 124, iters: 1400, time: 0.045, data: 0.002) G_GAN: 7.856 G_L1: 35.527 D_real: 0.724 D_fake: 0.000 
(epoch: 124, iters: 1500, time: 0.047, data: 0.001) G_GAN: 4.825 G_L1: 25.335 D_real: 0.004 D_fake: 0.085 
(epoch: 124, iters: 1600, time: 0.045, data: 0.002) G_GAN: 4.177 G_L1: 22.094 D_real: 0.021 D_fake: 1.071 
(epoch: 124, iters: 1700, time: 0.043, data: 0.002) G_GAN: 3.761 G_L1: 19.815 D_real: 0.365 D_fake: 0.022 
(epoch: 124, iters: 1800, time: 0.044, data: 0.001) G_GAN: 7.196 G_L1: 41.524 D_real: 0.007 D_fake: 0.003 
(epoch: 124, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.443 G_L1: 28.046 D_real: 0.048 D_fake: 0.077 
(epoch: 124, iters: 2000, time: 0.039, data: 0.001) G_GAN: 3.802 G_L1: 22.847 D_real: 0.023 D_fake: 0.159 
(epoch: 124, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.948 G_L1: 35.114 D_real: 0.003 D_fake: 0.095 
(epoch: 124, iters: 2200, time: 0.039, data: 0.001) G_GAN: 5.258 G_L1: 23.664 D_real: 0.185 D_fake: 0.018 
(epoch: 124, iters: 2300, time: 0.041, data: 0.001) G_GAN: 5.077 G_L1: 31.617 D_real: 0.012 D_fake: 0.022 
(epoch: 124, iters: 2400, time: 0.037, data: 0.001) G_GAN: 4.705 G_L1: 36.965 D_real: 0.028 D_fake: 0.033 
End of epoch 124 / 200 	 Time Taken: 82 sec
learning rate 0.0001505 -> 0.0001485
(epoch: 125, iters: 100, time: 0.044, data: 0.154) G_GAN: 5.480 G_L1: 28.082 D_real: 0.021 D_fake: 0.012 
(epoch: 125, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.872 G_L1: 37.942 D_real: 0.000 D_fake: 0.015 
(epoch: 125, iters: 300, time: 0.046, data: 0.001) G_GAN: 4.957 G_L1: 31.951 D_real: 0.000 D_fake: 0.024 
(epoch: 125, iters: 400, time: 0.266, data: 0.001) G_GAN: 3.287 G_L1: 24.437 D_real: 0.068 D_fake: 0.096 
(epoch: 125, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.269 G_L1: 39.201 D_real: 0.156 D_fake: 0.277 
(epoch: 125, iters: 600, time: 0.046, data: 0.001) G_GAN: 6.689 G_L1: 31.347 D_real: 0.002 D_fake: 0.010 
(epoch: 125, iters: 700, time: 0.044, data: 0.002) G_GAN: 4.654 G_L1: 37.096 D_real: 0.049 D_fake: 0.080 
(epoch: 125, iters: 800, time: 0.038, data: 0.001) G_GAN: 6.633 G_L1: 28.849 D_real: 0.165 D_fake: 0.003 
(epoch: 125, iters: 900, time: 0.043, data: 0.001) G_GAN: 5.086 G_L1: 32.760 D_real: 0.047 D_fake: 0.033 
(epoch: 125, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.641 G_L1: 30.310 D_real: 0.000 D_fake: 0.070 
(epoch: 125, iters: 1100, time: 0.042, data: 0.001) G_GAN: 5.807 G_L1: 22.167 D_real: 0.041 D_fake: 0.022 
(epoch: 125, iters: 1200, time: 0.044, data: 0.001) G_GAN: 8.249 G_L1: 29.035 D_real: 0.001 D_fake: 0.002 
(epoch: 125, iters: 1300, time: 0.042, data: 0.002) G_GAN: 5.509 G_L1: 21.873 D_real: 0.116 D_fake: 0.007 
(epoch: 125, iters: 1400, time: 0.045, data: 0.001) G_GAN: 7.434 G_L1: 42.630 D_real: 0.000 D_fake: 0.003 
(epoch: 125, iters: 1500, time: 0.041, data: 0.001) G_GAN: 6.350 G_L1: 32.309 D_real: 0.018 D_fake: 0.011 
(epoch: 125, iters: 1600, time: 0.043, data: 0.001) G_GAN: 5.259 G_L1: 28.371 D_real: 0.007 D_fake: 0.036 
(epoch: 125, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.227 G_L1: 18.980 D_real: 0.137 D_fake: 0.151 
(epoch: 125, iters: 1800, time: 0.041, data: 0.002) G_GAN: 4.280 G_L1: 18.991 D_real: 0.755 D_fake: 0.013 
(epoch: 125, iters: 1900, time: 0.046, data: 0.001) G_GAN: 6.515 G_L1: 22.090 D_real: 0.164 D_fake: 0.003 
(epoch: 125, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.790 G_L1: 25.316 D_real: 0.046 D_fake: 0.037 
(epoch: 125, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.609 G_L1: 22.978 D_real: 0.263 D_fake: 0.015 
(epoch: 125, iters: 2200, time: 0.047, data: 0.001) G_GAN: 6.022 G_L1: 34.227 D_real: 0.004 D_fake: 0.050 
(epoch: 125, iters: 2300, time: 0.043, data: 0.001) G_GAN: 5.195 G_L1: 38.903 D_real: 0.001 D_fake: 0.062 
(epoch: 125, iters: 2400, time: 0.262, data: 0.001) G_GAN: 4.995 G_L1: 27.010 D_real: 0.021 D_fake: 0.028 
saving the latest model (epoch 125, total_iters 300000)
saving the model at the end of epoch 125, iters 300000
End of epoch 125 / 200 	 Time Taken: 83 sec
learning rate 0.0001485 -> 0.0001465
(epoch: 126, iters: 100, time: 0.043, data: 0.154) G_GAN: 2.333 G_L1: 10.110 D_real: 0.372 D_fake: 0.292 
(epoch: 126, iters: 200, time: 0.042, data: 0.001) G_GAN: 6.789 G_L1: 20.204 D_real: 0.286 D_fake: 0.005 
(epoch: 126, iters: 300, time: 0.043, data: 0.001) G_GAN: 6.136 G_L1: 30.037 D_real: 0.004 D_fake: 0.019 
(epoch: 126, iters: 400, time: 0.258, data: 0.002) G_GAN: 4.017 G_L1: 36.059 D_real: 0.068 D_fake: 0.111 
(epoch: 126, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.193 G_L1: 40.307 D_real: 0.001 D_fake: 0.194 
(epoch: 126, iters: 600, time: 0.047, data: 0.001) G_GAN: 6.249 G_L1: 24.773 D_real: 0.000 D_fake: 0.009 
(epoch: 126, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.397 G_L1: 37.541 D_real: 0.824 D_fake: 0.040 
(epoch: 126, iters: 800, time: 0.042, data: 0.002) G_GAN: 4.600 G_L1: 45.557 D_real: 0.000 D_fake: 0.198 
(epoch: 126, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.250 G_L1: 22.794 D_real: 0.002 D_fake: 0.334 
(epoch: 126, iters: 1000, time: 0.042, data: 0.002) G_GAN: 5.549 G_L1: 34.164 D_real: 0.034 D_fake: 0.013 
(epoch: 126, iters: 1100, time: 0.044, data: 0.001) G_GAN: 5.569 G_L1: 31.915 D_real: 0.010 D_fake: 0.012 
(epoch: 126, iters: 1200, time: 0.045, data: 0.001) G_GAN: 4.566 G_L1: 32.557 D_real: 0.095 D_fake: 0.034 
(epoch: 126, iters: 1300, time: 0.042, data: 0.001) G_GAN: 7.935 G_L1: 36.333 D_real: 0.212 D_fake: 0.003 
(epoch: 126, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.814 G_L1: 28.378 D_real: 0.003 D_fake: 0.244 
(epoch: 126, iters: 1500, time: 0.038, data: 0.001) G_GAN: 8.309 G_L1: 25.442 D_real: 0.010 D_fake: 0.002 
(epoch: 126, iters: 1600, time: 0.042, data: 0.001) G_GAN: 6.757 G_L1: 26.260 D_real: 0.095 D_fake: 0.004 
(epoch: 126, iters: 1700, time: 0.045, data: 0.001) G_GAN: 3.708 G_L1: 27.714 D_real: 0.000 D_fake: 0.335 
(epoch: 126, iters: 1800, time: 0.042, data: 0.002) G_GAN: 6.699 G_L1: 20.980 D_real: 0.320 D_fake: 0.003 
(epoch: 126, iters: 1900, time: 0.046, data: 0.001) G_GAN: 5.736 G_L1: 32.021 D_real: 0.349 D_fake: 0.003 
(epoch: 126, iters: 2000, time: 0.263, data: 0.002) G_GAN: 6.669 G_L1: 21.545 D_real: 0.001 D_fake: 1.872 
(epoch: 126, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.355 G_L1: 16.448 D_real: 0.020 D_fake: 0.037 
(epoch: 126, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.302 G_L1: 15.407 D_real: 2.112 D_fake: 0.106 
(epoch: 126, iters: 2300, time: 0.039, data: 0.001) G_GAN: 8.602 G_L1: 35.304 D_real: 0.029 D_fake: 0.001 
(epoch: 126, iters: 2400, time: 0.039, data: 0.002) G_GAN: 2.879 G_L1: 26.746 D_real: 0.439 D_fake: 0.142 
End of epoch 126 / 200 	 Time Taken: 82 sec
learning rate 0.0001465 -> 0.0001446
(epoch: 127, iters: 100, time: 0.041, data: 0.159) G_GAN: 1.901 G_L1: 20.374 D_real: 1.162 D_fake: 0.051 
(epoch: 127, iters: 200, time: 0.042, data: 0.002) G_GAN: 8.064 G_L1: 37.601 D_real: 0.004 D_fake: 0.002 
(epoch: 127, iters: 300, time: 0.044, data: 0.002) G_GAN: 3.529 G_L1: 27.919 D_real: 0.042 D_fake: 0.227 
(epoch: 127, iters: 400, time: 0.262, data: 0.001) G_GAN: 5.449 G_L1: 21.551 D_real: 0.200 D_fake: 0.007 
(epoch: 127, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.401 G_L1: 25.404 D_real: 0.075 D_fake: 0.053 
(epoch: 127, iters: 600, time: 0.039, data: 0.001) G_GAN: 5.383 G_L1: 23.696 D_real: 0.007 D_fake: 2.120 
(epoch: 127, iters: 700, time: 0.044, data: 0.001) G_GAN: 3.405 G_L1: 29.608 D_real: 0.042 D_fake: 0.209 
(epoch: 127, iters: 800, time: 0.041, data: 0.001) G_GAN: 5.579 G_L1: 22.078 D_real: 0.073 D_fake: 0.008 
(epoch: 127, iters: 900, time: 0.042, data: 0.001) G_GAN: 7.048 G_L1: 29.990 D_real: 0.047 D_fake: 0.005 
(epoch: 127, iters: 1000, time: 0.041, data: 0.001) G_GAN: 8.607 G_L1: 19.827 D_real: 0.012 D_fake: 0.001 
(epoch: 127, iters: 1100, time: 0.044, data: 0.001) G_GAN: 4.447 G_L1: 30.822 D_real: 0.028 D_fake: 0.055 
(epoch: 127, iters: 1200, time: 0.043, data: 0.001) G_GAN: 4.560 G_L1: 24.542 D_real: 0.088 D_fake: 0.029 
(epoch: 127, iters: 1300, time: 0.047, data: 0.001) G_GAN: 3.477 G_L1: 32.538 D_real: 0.003 D_fake: 0.175 
(epoch: 127, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.479 G_L1: 22.826 D_real: 0.081 D_fake: 0.085 
(epoch: 127, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.726 G_L1: 36.900 D_real: 0.000 D_fake: 0.179 
(epoch: 127, iters: 1600, time: 0.360, data: 0.001) G_GAN: 5.769 G_L1: 33.358 D_real: 0.121 D_fake: 0.015 
(epoch: 127, iters: 1700, time: 0.042, data: 0.002) G_GAN: 3.078 G_L1: 22.652 D_real: 0.223 D_fake: 0.139 
(epoch: 127, iters: 1800, time: 0.041, data: 0.001) G_GAN: 9.040 G_L1: 35.879 D_real: 0.109 D_fake: 0.001 
(epoch: 127, iters: 1900, time: 0.046, data: 0.001) G_GAN: 6.477 G_L1: 22.137 D_real: 0.012 D_fake: 0.008 
(epoch: 127, iters: 2000, time: 0.044, data: 0.002) G_GAN: 5.125 G_L1: 36.627 D_real: 0.016 D_fake: 0.033 
(epoch: 127, iters: 2100, time: 0.043, data: 0.001) G_GAN: 5.258 G_L1: 21.414 D_real: 0.144 D_fake: 0.014 
(epoch: 127, iters: 2200, time: 0.039, data: 0.001) G_GAN: 5.037 G_L1: 26.466 D_real: 0.008 D_fake: 0.025 
(epoch: 127, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.178 G_L1: 28.618 D_real: 0.001 D_fake: 0.308 
(epoch: 127, iters: 2400, time: 0.037, data: 0.001) G_GAN: 5.149 G_L1: 26.840 D_real: 0.196 D_fake: 0.040 
End of epoch 127 / 200 	 Time Taken: 82 sec
learning rate 0.0001446 -> 0.0001426
(epoch: 128, iters: 100, time: 0.043, data: 0.154) G_GAN: 6.092 G_L1: 29.003 D_real: 0.018 D_fake: 0.016 
(epoch: 128, iters: 200, time: 0.041, data: 0.001) G_GAN: 6.295 G_L1: 28.759 D_real: 0.029 D_fake: 0.007 
saving the latest model (epoch 128, total_iters 305000)
(epoch: 128, iters: 300, time: 0.039, data: 0.002) G_GAN: 8.182 G_L1: 16.077 D_real: 0.007 D_fake: 0.001 
(epoch: 128, iters: 400, time: 0.270, data: 0.002) G_GAN: 6.401 G_L1: 38.109 D_real: 0.021 D_fake: 0.004 
(epoch: 128, iters: 500, time: 0.042, data: 0.001) G_GAN: 6.969 G_L1: 22.011 D_real: 0.038 D_fake: 0.013 
(epoch: 128, iters: 600, time: 0.043, data: 0.001) G_GAN: 4.122 G_L1: 30.035 D_real: 0.000 D_fake: 0.219 
(epoch: 128, iters: 700, time: 0.042, data: 0.001) G_GAN: 10.688 G_L1: 30.506 D_real: 0.192 D_fake: 0.000 
(epoch: 128, iters: 800, time: 0.046, data: 0.001) G_GAN: 4.532 G_L1: 29.835 D_real: 0.005 D_fake: 0.043 
(epoch: 128, iters: 900, time: 0.041, data: 0.001) G_GAN: 8.145 G_L1: 30.758 D_real: 0.025 D_fake: 0.001 
(epoch: 128, iters: 1000, time: 0.043, data: 0.002) G_GAN: 6.322 G_L1: 41.221 D_real: 0.089 D_fake: 0.022 
(epoch: 128, iters: 1100, time: 0.045, data: 0.001) G_GAN: 6.488 G_L1: 41.396 D_real: 0.001 D_fake: 0.019 
(epoch: 128, iters: 1200, time: 0.257, data: 0.002) G_GAN: 4.913 G_L1: 35.402 D_real: 0.018 D_fake: 0.063 
(epoch: 128, iters: 1300, time: 0.043, data: 0.001) G_GAN: 4.262 G_L1: 16.420 D_real: 0.019 D_fake: 0.077 
(epoch: 128, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.810 G_L1: 15.662 D_real: 0.121 D_fake: 0.072 
(epoch: 128, iters: 1500, time: 0.047, data: 0.002) G_GAN: 4.261 G_L1: 27.483 D_real: 0.005 D_fake: 0.045 
(epoch: 128, iters: 1600, time: 0.045, data: 0.001) G_GAN: 6.081 G_L1: 14.898 D_real: 0.042 D_fake: 1.593 
(epoch: 128, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.263 G_L1: 20.860 D_real: 0.540 D_fake: 0.079 
(epoch: 128, iters: 1800, time: 0.045, data: 0.001) G_GAN: 3.145 G_L1: 25.954 D_real: 0.173 D_fake: 0.112 
(epoch: 128, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.164 G_L1: 22.934 D_real: 0.050 D_fake: 0.186 
(epoch: 128, iters: 2000, time: 0.045, data: 0.001) G_GAN: 3.828 G_L1: 33.217 D_real: 0.000 D_fake: 0.245 
(epoch: 128, iters: 2100, time: 0.047, data: 0.002) G_GAN: 2.010 G_L1: 18.564 D_real: 0.637 D_fake: 0.231 
(epoch: 128, iters: 2200, time: 0.039, data: 0.002) G_GAN: 5.911 G_L1: 37.518 D_real: 0.049 D_fake: 0.022 
(epoch: 128, iters: 2300, time: 0.045, data: 0.001) G_GAN: 3.383 G_L1: 19.897 D_real: 0.337 D_fake: 0.090 
(epoch: 128, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.593 G_L1: 31.465 D_real: 0.001 D_fake: 0.015 
End of epoch 128 / 200 	 Time Taken: 82 sec
learning rate 0.0001426 -> 0.0001406
(epoch: 129, iters: 100, time: 0.041, data: 0.152) G_GAN: 2.543 G_L1: 41.123 D_real: 1.051 D_fake: 0.039 
(epoch: 129, iters: 200, time: 0.039, data: 0.001) G_GAN: 5.874 G_L1: 27.694 D_real: 0.002 D_fake: 0.010 
(epoch: 129, iters: 300, time: 0.043, data: 0.003) G_GAN: 5.353 G_L1: 21.396 D_real: 0.024 D_fake: 0.032 
(epoch: 129, iters: 400, time: 0.268, data: 0.002) G_GAN: 7.370 G_L1: 32.547 D_real: 0.002 D_fake: 0.002 
(epoch: 129, iters: 500, time: 0.040, data: 0.001) G_GAN: 1.927 G_L1: 16.526 D_real: 0.391 D_fake: 0.417 
(epoch: 129, iters: 600, time: 0.041, data: 0.002) G_GAN: 5.386 G_L1: 35.359 D_real: 0.007 D_fake: 0.016 
(epoch: 129, iters: 700, time: 0.043, data: 0.001) G_GAN: 4.615 G_L1: 18.559 D_real: 0.004 D_fake: 0.071 
(epoch: 129, iters: 800, time: 0.271, data: 0.001) G_GAN: 5.824 G_L1: 27.374 D_real: 0.031 D_fake: 0.018 
(epoch: 129, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.101 G_L1: 28.152 D_real: 0.000 D_fake: 0.130 
(epoch: 129, iters: 1000, time: 0.042, data: 0.001) G_GAN: 6.917 G_L1: 25.149 D_real: 0.293 D_fake: 0.003 
(epoch: 129, iters: 1100, time: 0.039, data: 0.001) G_GAN: 5.785 G_L1: 32.224 D_real: 0.021 D_fake: 0.032 
(epoch: 129, iters: 1200, time: 0.048, data: 0.002) G_GAN: 3.380 G_L1: 27.364 D_real: 0.029 D_fake: 0.074 
(epoch: 129, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.823 G_L1: 31.258 D_real: 0.097 D_fake: 0.023 
(epoch: 129, iters: 1400, time: 0.041, data: 0.001) G_GAN: 6.105 G_L1: 21.645 D_real: 0.456 D_fake: 0.003 
(epoch: 129, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.783 G_L1: 19.689 D_real: 0.014 D_fake: 0.237 
(epoch: 129, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.672 G_L1: 32.894 D_real: 0.004 D_fake: 0.045 
(epoch: 129, iters: 1700, time: 0.044, data: 0.002) G_GAN: 4.065 G_L1: 22.709 D_real: 0.013 D_fake: 0.158 
(epoch: 129, iters: 1800, time: 0.043, data: 0.001) G_GAN: 7.178 G_L1: 17.271 D_real: 0.190 D_fake: 0.004 
(epoch: 129, iters: 1900, time: 0.043, data: 0.001) G_GAN: 6.379 G_L1: 30.483 D_real: 0.000 D_fake: 0.015 
(epoch: 129, iters: 2000, time: 0.040, data: 0.001) G_GAN: 1.601 G_L1: 18.657 D_real: 1.186 D_fake: 0.064 
(epoch: 129, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.756 G_L1: 21.548 D_real: 0.626 D_fake: 0.083 
(epoch: 129, iters: 2200, time: 0.042, data: 0.001) G_GAN: 4.040 G_L1: 32.442 D_real: 0.008 D_fake: 0.141 
(epoch: 129, iters: 2300, time: 0.043, data: 0.001) G_GAN: 5.793 G_L1: 27.855 D_real: 0.017 D_fake: 0.019 
(epoch: 129, iters: 2400, time: 0.038, data: 0.001) G_GAN: 6.012 G_L1: 17.841 D_real: 0.072 D_fake: 0.007 
End of epoch 129 / 200 	 Time Taken: 82 sec
learning rate 0.0001406 -> 0.0001386
(epoch: 130, iters: 100, time: 0.045, data: 0.159) G_GAN: 8.807 G_L1: 34.380 D_real: 0.030 D_fake: 0.001 
(epoch: 130, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.996 G_L1: 24.712 D_real: 0.009 D_fake: 0.423 
(epoch: 130, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.756 G_L1: 25.307 D_real: 0.048 D_fake: 0.024 
(epoch: 130, iters: 400, time: 0.266, data: 0.001) G_GAN: 3.348 G_L1: 24.094 D_real: 0.101 D_fake: 0.147 
saving the latest model (epoch 130, total_iters 310000)
(epoch: 130, iters: 500, time: 0.043, data: 0.002) G_GAN: 3.736 G_L1: 33.022 D_real: 0.002 D_fake: 0.127 
(epoch: 130, iters: 600, time: 0.045, data: 0.001) G_GAN: 6.161 G_L1: 20.222 D_real: 0.398 D_fake: 0.004 
(epoch: 130, iters: 700, time: 0.043, data: 0.002) G_GAN: 4.388 G_L1: 13.830 D_real: 0.013 D_fake: 0.220 
(epoch: 130, iters: 800, time: 0.040, data: 0.002) G_GAN: 4.583 G_L1: 26.951 D_real: 0.027 D_fake: 0.090 
(epoch: 130, iters: 900, time: 0.045, data: 0.001) G_GAN: 6.305 G_L1: 30.020 D_real: 0.009 D_fake: 0.006 
(epoch: 130, iters: 1000, time: 0.043, data: 0.001) G_GAN: 7.110 G_L1: 39.163 D_real: 0.018 D_fake: 0.003 
(epoch: 130, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.397 G_L1: 26.271 D_real: 0.041 D_fake: 0.267 
(epoch: 130, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.958 G_L1: 36.649 D_real: 0.076 D_fake: 0.049 
(epoch: 130, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.164 G_L1: 28.016 D_real: 0.052 D_fake: 0.291 
(epoch: 130, iters: 1400, time: 0.044, data: 0.001) G_GAN: 2.708 G_L1: 30.650 D_real: 0.012 D_fake: 0.346 
(epoch: 130, iters: 1500, time: 0.049, data: 0.001) G_GAN: 7.547 G_L1: 36.165 D_real: 0.002 D_fake: 0.004 
(epoch: 130, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.811 G_L1: 24.043 D_real: 0.815 D_fake: 0.004 
(epoch: 130, iters: 1700, time: 0.042, data: 0.001) G_GAN: 4.068 G_L1: 45.755 D_real: 0.145 D_fake: 0.050 
(epoch: 130, iters: 1800, time: 0.045, data: 0.001) G_GAN: 3.285 G_L1: 30.699 D_real: 0.190 D_fake: 0.069 
(epoch: 130, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.546 G_L1: 26.994 D_real: 0.061 D_fake: 0.229 
(epoch: 130, iters: 2000, time: 0.044, data: 0.001) G_GAN: 6.092 G_L1: 30.067 D_real: 0.010 D_fake: 0.017 
(epoch: 130, iters: 2100, time: 0.044, data: 0.001) G_GAN: 4.563 G_L1: 38.589 D_real: 0.001 D_fake: 0.052 
(epoch: 130, iters: 2200, time: 0.041, data: 0.001) G_GAN: 7.146 G_L1: 20.133 D_real: 0.108 D_fake: 0.001 
(epoch: 130, iters: 2300, time: 0.046, data: 0.001) G_GAN: 4.430 G_L1: 26.452 D_real: 0.033 D_fake: 0.136 
(epoch: 130, iters: 2400, time: 0.356, data: 0.002) G_GAN: 3.376 G_L1: 31.848 D_real: 0.062 D_fake: 0.319 
saving the model at the end of epoch 130, iters 312000
End of epoch 130 / 200 	 Time Taken: 83 sec
learning rate 0.0001386 -> 0.0001366
(epoch: 131, iters: 100, time: 0.042, data: 0.151) G_GAN: 2.979 G_L1: 25.461 D_real: 0.413 D_fake: 0.153 
(epoch: 131, iters: 200, time: 0.038, data: 0.001) G_GAN: 6.224 G_L1: 38.464 D_real: 0.099 D_fake: 0.016 
(epoch: 131, iters: 300, time: 0.038, data: 0.001) G_GAN: 4.729 G_L1: 23.930 D_real: 0.006 D_fake: 0.029 
(epoch: 131, iters: 400, time: 0.262, data: 0.001) G_GAN: 4.722 G_L1: 43.006 D_real: 0.000 D_fake: 0.042 
(epoch: 131, iters: 500, time: 0.045, data: 0.001) G_GAN: 7.549 G_L1: 38.826 D_real: 0.000 D_fake: 0.003 
(epoch: 131, iters: 600, time: 0.042, data: 0.001) G_GAN: 8.189 G_L1: 27.624 D_real: 1.179 D_fake: 0.000 
(epoch: 131, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.204 G_L1: 21.651 D_real: 0.058 D_fake: 0.029 
(epoch: 131, iters: 800, time: 0.047, data: 0.002) G_GAN: 5.023 G_L1: 30.815 D_real: 0.014 D_fake: 0.026 
