/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 106, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.145 G_L1: 40.894 D_real: 0.043 D_fake: 0.455 
(epoch: 106, iters: 2300, time: 0.042, data: 0.002) G_GAN: 3.286 G_L1: 30.319 D_real: 0.066 D_fake: 0.035 
(epoch: 106, iters: 2400, time: 0.038, data: 0.001) G_GAN: 5.786 G_L1: 28.266 D_real: 0.000 D_fake: 0.005 
End of epoch 106 / 200 	 Time Taken: 74 sec
learning rate 0.0001861 -> 0.0001842
(epoch: 107, iters: 100, time: 0.042, data: 0.132) G_GAN: 3.109 G_L1: 20.202 D_real: 0.210 D_fake: 0.065 
(epoch: 107, iters: 200, time: 0.038, data: 0.001) G_GAN: 2.958 G_L1: 26.273 D_real: 0.009 D_fake: 0.579 
(epoch: 107, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.994 G_L1: 23.385 D_real: 0.070 D_fake: 0.218 
(epoch: 107, iters: 400, time: 0.254, data: 0.001) G_GAN: 2.410 G_L1: 26.361 D_real: 0.007 D_fake: 0.402 
(epoch: 107, iters: 500, time: 0.043, data: 0.001) G_GAN: 4.498 G_L1: 27.453 D_real: 0.002 D_fake: 1.169 
(epoch: 107, iters: 600, time: 0.039, data: 0.001) G_GAN: 3.842 G_L1: 27.334 D_real: 0.052 D_fake: 0.147 
saving the latest model (epoch 107, total_iters 255000)
(epoch: 107, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.336 G_L1: 27.638 D_real: 1.393 D_fake: 0.017 
(epoch: 107, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.473 G_L1: 27.454 D_real: 0.413 D_fake: 0.017 
(epoch: 107, iters: 900, time: 0.037, data: 0.001) G_GAN: 4.173 G_L1: 22.773 D_real: 3.205 D_fake: 0.002 
(epoch: 107, iters: 1000, time: 0.041, data: 0.002) G_GAN: 2.675 G_L1: 14.940 D_real: 1.444 D_fake: 0.010 
(epoch: 107, iters: 1100, time: 0.042, data: 0.002) G_GAN: 5.091 G_L1: 24.188 D_real: 0.000 D_fake: 0.061 
(epoch: 107, iters: 1200, time: 0.041, data: 0.001) G_GAN: 5.442 G_L1: 37.259 D_real: 0.029 D_fake: 0.016 
(epoch: 107, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.975 G_L1: 24.241 D_real: 0.165 D_fake: 0.103 
(epoch: 107, iters: 1400, time: 0.040, data: 0.002) G_GAN: 5.079 G_L1: 23.030 D_real: 0.442 D_fake: 0.007 
(epoch: 107, iters: 1500, time: 0.039, data: 0.001) G_GAN: 6.356 G_L1: 21.283 D_real: 0.168 D_fake: 0.026 
(epoch: 107, iters: 1600, time: 0.243, data: 0.001) G_GAN: 3.368 G_L1: 25.519 D_real: 0.231 D_fake: 0.026 
(epoch: 107, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.014 G_L1: 27.527 D_real: 0.000 D_fake: 0.094 
(epoch: 107, iters: 1800, time: 0.041, data: 0.002) G_GAN: 3.014 G_L1: 26.821 D_real: 0.000 D_fake: 0.314 
(epoch: 107, iters: 1900, time: 0.037, data: 0.001) G_GAN: 3.326 G_L1: 27.177 D_real: 0.240 D_fake: 0.065 
(epoch: 107, iters: 2000, time: 0.041, data: 0.001) G_GAN: 6.693 G_L1: 30.815 D_real: 0.295 D_fake: 0.002 
(epoch: 107, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.236 G_L1: 25.483 D_real: 0.453 D_fake: 0.043 
(epoch: 107, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.647 G_L1: 27.078 D_real: 0.000 D_fake: 0.070 
(epoch: 107, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.562 G_L1: 29.767 D_real: 0.380 D_fake: 0.452 
(epoch: 107, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.987 G_L1: 34.960 D_real: 0.005 D_fake: 0.148 
End of epoch 107 / 200 	 Time Taken: 75 sec
learning rate 0.0001842 -> 0.0001822
(epoch: 108, iters: 100, time: 0.041, data: 0.142) G_GAN: 2.363 G_L1: 35.010 D_real: 0.000 D_fake: 0.242 
(epoch: 108, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.490 G_L1: 20.812 D_real: 0.072 D_fake: 0.029 
(epoch: 108, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.704 G_L1: 21.607 D_real: 0.019 D_fake: 0.071 
(epoch: 108, iters: 400, time: 0.242, data: 0.001) G_GAN: 3.592 G_L1: 22.491 D_real: 0.087 D_fake: 0.104 
(epoch: 108, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.561 G_L1: 18.581 D_real: 0.005 D_fake: 1.038 
(epoch: 108, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.044 G_L1: 29.871 D_real: 0.003 D_fake: 0.017 
(epoch: 108, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.268 G_L1: 22.973 D_real: 0.001 D_fake: 0.393 
(epoch: 108, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.669 G_L1: 17.403 D_real: 0.053 D_fake: 0.386 
(epoch: 108, iters: 900, time: 0.045, data: 0.001) G_GAN: 1.470 G_L1: 21.791 D_real: 0.709 D_fake: 0.139 
(epoch: 108, iters: 1000, time: 0.044, data: 0.001) G_GAN: 3.493 G_L1: 26.114 D_real: 0.020 D_fake: 0.528 
(epoch: 108, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.125 G_L1: 20.908 D_real: 0.593 D_fake: 0.037 
(epoch: 108, iters: 1200, time: 0.242, data: 0.001) G_GAN: 4.568 G_L1: 28.686 D_real: 0.133 D_fake: 0.022 
(epoch: 108, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.071 G_L1: 26.573 D_real: 0.212 D_fake: 0.039 
(epoch: 108, iters: 1400, time: 0.040, data: 0.001) G_GAN: 2.980 G_L1: 22.617 D_real: 0.394 D_fake: 0.069 
(epoch: 108, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.363 G_L1: 24.409 D_real: 0.393 D_fake: 0.160 
(epoch: 108, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.188 G_L1: 22.683 D_real: 0.319 D_fake: 0.043 
(epoch: 108, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.515 G_L1: 27.499 D_real: 0.001 D_fake: 0.048 
(epoch: 108, iters: 1800, time: 0.045, data: 0.001) G_GAN: 4.056 G_L1: 33.533 D_real: 0.003 D_fake: 0.073 
(epoch: 108, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.004 G_L1: 26.066 D_real: 0.003 D_fake: 0.492 
(epoch: 108, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.033 G_L1: 25.993 D_real: 0.119 D_fake: 0.338 
(epoch: 108, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.430 G_L1: 25.363 D_real: 0.003 D_fake: 0.049 
(epoch: 108, iters: 2200, time: 0.040, data: 0.001) G_GAN: 4.152 G_L1: 28.800 D_real: 0.000 D_fake: 0.084 
(epoch: 108, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.006 G_L1: 34.234 D_real: 0.004 D_fake: 1.271 
(epoch: 108, iters: 2400, time: 0.038, data: 0.001) G_GAN: 6.042 G_L1: 32.761 D_real: 0.002 D_fake: 0.011 
End of epoch 108 / 200 	 Time Taken: 74 sec
learning rate 0.0001822 -> 0.0001802
(epoch: 109, iters: 100, time: 0.039, data: 0.125) G_GAN: 2.845 G_L1: 21.824 D_real: 0.427 D_fake: 0.063 
(epoch: 109, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.284 G_L1: 22.136 D_real: 0.067 D_fake: 0.088 
(epoch: 109, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.832 G_L1: 22.042 D_real: 0.058 D_fake: 0.816 
(epoch: 109, iters: 400, time: 0.242, data: 0.002) G_GAN: 2.351 G_L1: 32.908 D_real: 0.830 D_fake: 0.076 
(epoch: 109, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.955 G_L1: 27.968 D_real: 0.004 D_fake: 0.067 
(epoch: 109, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.980 G_L1: 24.565 D_real: 0.353 D_fake: 0.058 
(epoch: 109, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.617 G_L1: 22.685 D_real: 0.000 D_fake: 0.111 
(epoch: 109, iters: 800, time: 0.250, data: 0.001) G_GAN: 4.622 G_L1: 23.966 D_real: 0.015 D_fake: 0.533 
saving the latest model (epoch 109, total_iters 260000)
(epoch: 109, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.843 G_L1: 20.187 D_real: 0.782 D_fake: 0.003 
(epoch: 109, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.975 G_L1: 30.890 D_real: 0.000 D_fake: 0.086 
(epoch: 109, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.321 G_L1: 33.300 D_real: 0.000 D_fake: 0.153 
(epoch: 109, iters: 1200, time: 0.041, data: 0.001) G_GAN: 1.893 G_L1: 15.708 D_real: 0.729 D_fake: 0.107 
(epoch: 109, iters: 1300, time: 0.040, data: 0.001) G_GAN: 3.291 G_L1: 28.000 D_real: 0.000 D_fake: 0.175 
(epoch: 109, iters: 1400, time: 0.040, data: 0.001) G_GAN: 4.606 G_L1: 22.599 D_real: 0.041 D_fake: 0.012 
(epoch: 109, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.439 G_L1: 17.029 D_real: 0.262 D_fake: 0.340 
(epoch: 109, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.568 G_L1: 26.693 D_real: 0.874 D_fake: 0.009 
(epoch: 109, iters: 1700, time: 0.038, data: 0.001) G_GAN: 3.351 G_L1: 33.090 D_real: 0.000 D_fake: 1.512 
(epoch: 109, iters: 1800, time: 0.044, data: 0.001) G_GAN: 5.044 G_L1: 21.115 D_real: 0.170 D_fake: 0.011 
(epoch: 109, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.555 G_L1: 27.554 D_real: 0.119 D_fake: 0.177 
(epoch: 109, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.856 G_L1: 14.091 D_real: 0.105 D_fake: 0.830 
(epoch: 109, iters: 2100, time: 0.038, data: 0.001) G_GAN: 4.135 G_L1: 27.588 D_real: 0.003 D_fake: 0.024 
(epoch: 109, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.812 G_L1: 23.713 D_real: 0.100 D_fake: 0.242 
(epoch: 109, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.397 G_L1: 25.561 D_real: 0.001 D_fake: 0.076 
(epoch: 109, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.976 G_L1: 24.363 D_real: 0.001 D_fake: 0.214 
End of epoch 109 / 200 	 Time Taken: 74 sec
learning rate 0.0001802 -> 0.0001782
(epoch: 110, iters: 100, time: 0.041, data: 0.130) G_GAN: 2.934 G_L1: 21.281 D_real: 0.375 D_fake: 0.111 
(epoch: 110, iters: 200, time: 0.036, data: 0.001) G_GAN: 3.945 G_L1: 28.612 D_real: 0.026 D_fake: 0.063 
(epoch: 110, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.486 G_L1: 24.732 D_real: 0.000 D_fake: 0.034 
(epoch: 110, iters: 400, time: 0.331, data: 0.001) G_GAN: 3.207 G_L1: 25.784 D_real: 0.095 D_fake: 0.145 
(epoch: 110, iters: 500, time: 0.039, data: 0.001) G_GAN: 5.415 G_L1: 29.273 D_real: 0.008 D_fake: 0.008 
(epoch: 110, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.983 G_L1: 23.932 D_real: 0.000 D_fake: 0.762 
(epoch: 110, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.056 G_L1: 30.436 D_real: 0.119 D_fake: 0.122 
(epoch: 110, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.924 G_L1: 24.298 D_real: 0.119 D_fake: 0.068 
(epoch: 110, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.415 G_L1: 26.608 D_real: 0.036 D_fake: 0.066 
(epoch: 110, iters: 1000, time: 0.046, data: 0.001) G_GAN: 3.374 G_L1: 34.706 D_real: 0.000 D_fake: 0.243 
(epoch: 110, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.836 G_L1: 18.143 D_real: 0.442 D_fake: 0.007 
(epoch: 110, iters: 1200, time: 0.039, data: 0.001) G_GAN: 4.320 G_L1: 21.854 D_real: 0.541 D_fake: 0.010 
(epoch: 110, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.012 G_L1: 25.825 D_real: 0.218 D_fake: 0.148 
(epoch: 110, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.851 G_L1: 20.878 D_real: 0.007 D_fake: 0.051 
(epoch: 110, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.700 G_L1: 15.758 D_real: 0.300 D_fake: 0.074 
(epoch: 110, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.433 G_L1: 25.496 D_real: 0.085 D_fake: 0.115 
(epoch: 110, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.229 G_L1: 19.345 D_real: 0.052 D_fake: 0.129 
(epoch: 110, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.727 G_L1: 31.761 D_real: 1.274 D_fake: 0.007 
(epoch: 110, iters: 1900, time: 0.042, data: 0.001) G_GAN: 6.038 G_L1: 35.763 D_real: 0.000 D_fake: 0.007 
(epoch: 110, iters: 2000, time: 0.039, data: 0.001) G_GAN: 6.196 G_L1: 26.070 D_real: 0.000 D_fake: 0.005 
(epoch: 110, iters: 2100, time: 0.041, data: 0.001) G_GAN: 6.346 G_L1: 28.742 D_real: 0.009 D_fake: 0.004 
(epoch: 110, iters: 2200, time: 0.040, data: 0.001) G_GAN: 4.016 G_L1: 21.598 D_real: 0.664 D_fake: 0.009 
(epoch: 110, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.493 G_L1: 28.369 D_real: 0.089 D_fake: 0.047 
(epoch: 110, iters: 2400, time: 0.251, data: 0.001) G_GAN: 3.756 G_L1: 29.668 D_real: 0.117 D_fake: 0.077 
saving the model at the end of epoch 110, iters 264000
End of epoch 110 / 200 	 Time Taken: 75 sec
learning rate 0.0001782 -> 0.0001762
(epoch: 111, iters: 100, time: 0.042, data: 0.137) G_GAN: 5.872 G_L1: 26.117 D_real: 0.029 D_fake: 0.010 
(epoch: 111, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.657 G_L1: 23.013 D_real: 0.021 D_fake: 0.337 
(epoch: 111, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.709 G_L1: 25.966 D_real: 0.086 D_fake: 0.013 
(epoch: 111, iters: 400, time: 0.250, data: 0.001) G_GAN: 3.469 G_L1: 20.647 D_real: 0.164 D_fake: 1.838 
(epoch: 111, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.794 G_L1: 29.698 D_real: 0.001 D_fake: 0.063 
(epoch: 111, iters: 600, time: 0.040, data: 0.001) G_GAN: 3.704 G_L1: 28.484 D_real: 0.011 D_fake: 0.468 
(epoch: 111, iters: 700, time: 0.042, data: 0.002) G_GAN: 3.778 G_L1: 23.232 D_real: 0.211 D_fake: 0.037 
(epoch: 111, iters: 800, time: 0.042, data: 0.001) G_GAN: 4.860 G_L1: 29.214 D_real: 0.005 D_fake: 0.028 
(epoch: 111, iters: 900, time: 0.041, data: 0.001) G_GAN: 1.727 G_L1: 25.842 D_real: 1.213 D_fake: 0.080 
(epoch: 111, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.539 G_L1: 23.907 D_real: 0.099 D_fake: 0.327 
saving the latest model (epoch 111, total_iters 265000)
(epoch: 111, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.929 G_L1: 25.556 D_real: 0.134 D_fake: 0.188 
(epoch: 111, iters: 1200, time: 0.041, data: 0.002) G_GAN: 5.785 G_L1: 34.819 D_real: 0.023 D_fake: 0.012 
(epoch: 111, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.906 G_L1: 25.552 D_real: 0.693 D_fake: 0.010 
(epoch: 111, iters: 1400, time: 0.044, data: 0.001) G_GAN: 3.651 G_L1: 21.905 D_real: 0.387 D_fake: 0.561 
(epoch: 111, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.591 G_L1: 32.761 D_real: 0.004 D_fake: 0.248 
(epoch: 111, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.951 G_L1: 20.148 D_real: 0.732 D_fake: 0.040 
(epoch: 111, iters: 1700, time: 0.040, data: 0.001) G_GAN: 7.224 G_L1: 29.161 D_real: 0.011 D_fake: 0.002 
(epoch: 111, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.579 G_L1: 38.152 D_real: 0.001 D_fake: 0.234 
(epoch: 111, iters: 1900, time: 0.041, data: 0.001) G_GAN: 6.305 G_L1: 17.534 D_real: 0.059 D_fake: 0.006 
(epoch: 111, iters: 2000, time: 0.246, data: 0.001) G_GAN: 4.509 G_L1: 31.264 D_real: 0.003 D_fake: 0.068 
(epoch: 111, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.965 G_L1: 30.351 D_real: 0.000 D_fake: 0.126 
(epoch: 111, iters: 2200, time: 0.036, data: 0.001) G_GAN: 1.524 G_L1: 22.626 D_real: 1.317 D_fake: 0.416 
(epoch: 111, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.529 G_L1: 20.422 D_real: 1.816 D_fake: 0.003 
(epoch: 111, iters: 2400, time: 0.041, data: 0.001) G_GAN: 5.064 G_L1: 28.686 D_real: 0.009 D_fake: 0.011 
End of epoch 111 / 200 	 Time Taken: 74 sec
learning rate 0.0001762 -> 0.0001743
(epoch: 112, iters: 100, time: 0.041, data: 0.129) G_GAN: 4.697 G_L1: 30.939 D_real: 0.414 D_fake: 0.006 
(epoch: 112, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.692 G_L1: 25.626 D_real: 0.001 D_fake: 0.120 
(epoch: 112, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.449 G_L1: 28.729 D_real: 0.000 D_fake: 0.122 
(epoch: 112, iters: 400, time: 0.247, data: 0.001) G_GAN: 6.729 G_L1: 30.412 D_real: 0.001 D_fake: 0.004 
(epoch: 112, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.657 G_L1: 19.676 D_real: 0.085 D_fake: 0.093 
(epoch: 112, iters: 600, time: 0.038, data: 0.001) G_GAN: 3.632 G_L1: 29.956 D_real: 0.704 D_fake: 0.018 
(epoch: 112, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.423 G_L1: 26.235 D_real: 0.018 D_fake: 0.177 
(epoch: 112, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.559 G_L1: 30.616 D_real: 0.008 D_fake: 0.213 
(epoch: 112, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.027 G_L1: 30.666 D_real: 0.041 D_fake: 0.203 
(epoch: 112, iters: 1000, time: 0.038, data: 0.001) G_GAN: 3.988 G_L1: 38.917 D_real: 0.130 D_fake: 0.045 
(epoch: 112, iters: 1100, time: 0.042, data: 0.002) G_GAN: 3.498 G_L1: 14.107 D_real: 0.019 D_fake: 0.288 
(epoch: 112, iters: 1200, time: 0.039, data: 0.002) G_GAN: 4.063 G_L1: 25.626 D_real: 0.191 D_fake: 0.035 
(epoch: 112, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.262 G_L1: 19.185 D_real: 0.126 D_fake: 0.070 
(epoch: 112, iters: 1400, time: 0.043, data: 0.001) G_GAN: 5.401 G_L1: 27.753 D_real: 0.000 D_fake: 0.014 
(epoch: 112, iters: 1500, time: 0.045, data: 0.001) G_GAN: 4.576 G_L1: 16.326 D_real: 0.356 D_fake: 0.020 
(epoch: 112, iters: 1600, time: 0.250, data: 0.001) G_GAN: 2.645 G_L1: 24.880 D_real: 0.002 D_fake: 0.376 
(epoch: 112, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.755 G_L1: 20.381 D_real: 0.001 D_fake: 0.110 
(epoch: 112, iters: 1800, time: 0.040, data: 0.001) G_GAN: 3.577 G_L1: 23.858 D_real: 0.024 D_fake: 0.086 
(epoch: 112, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.578 G_L1: 26.474 D_real: 0.000 D_fake: 0.153 
(epoch: 112, iters: 2000, time: 0.039, data: 0.001) G_GAN: 7.175 G_L1: 28.064 D_real: 0.075 D_fake: 0.002 
(epoch: 112, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.553 G_L1: 34.570 D_real: 0.000 D_fake: 0.022 
(epoch: 112, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.523 G_L1: 24.203 D_real: 0.163 D_fake: 0.057 
(epoch: 112, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.120 G_L1: 22.546 D_real: 0.173 D_fake: 0.101 
(epoch: 112, iters: 2400, time: 0.042, data: 0.001) G_GAN: 6.640 G_L1: 30.833 D_real: 0.002 D_fake: 0.002 
End of epoch 112 / 200 	 Time Taken: 74 sec
learning rate 0.0001743 -> 0.0001723
(epoch: 113, iters: 100, time: 0.041, data: 0.131) G_GAN: 5.662 G_L1: 28.092 D_real: 0.412 D_fake: 0.006 
(epoch: 113, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.568 G_L1: 19.245 D_real: 1.051 D_fake: 0.081 
(epoch: 113, iters: 300, time: 0.045, data: 0.001) G_GAN: 4.997 G_L1: 32.776 D_real: 0.000 D_fake: 0.854 
(epoch: 113, iters: 400, time: 0.248, data: 0.001) G_GAN: 3.646 G_L1: 24.808 D_real: 0.007 D_fake: 0.080 
(epoch: 113, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.400 G_L1: 29.897 D_real: 0.001 D_fake: 0.108 
(epoch: 113, iters: 600, time: 0.040, data: 0.001) G_GAN: 4.123 G_L1: 27.326 D_real: 0.000 D_fake: 0.062 
(epoch: 113, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.960 G_L1: 25.373 D_real: 0.002 D_fake: 0.285 
(epoch: 113, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.044 G_L1: 29.526 D_real: 0.000 D_fake: 0.463 
(epoch: 113, iters: 900, time: 0.041, data: 0.001) G_GAN: 6.682 G_L1: 20.753 D_real: 0.153 D_fake: 0.004 
(epoch: 113, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.235 G_L1: 25.149 D_real: 0.100 D_fake: 0.090 
(epoch: 113, iters: 1100, time: 0.039, data: 0.002) G_GAN: 5.904 G_L1: 37.617 D_real: 0.000 D_fake: 0.006 
(epoch: 113, iters: 1200, time: 0.337, data: 0.002) G_GAN: 1.882 G_L1: 12.702 D_real: 1.241 D_fake: 0.034 
saving the latest model (epoch 113, total_iters 270000)
(epoch: 113, iters: 1300, time: 0.040, data: 0.001) G_GAN: 3.918 G_L1: 20.993 D_real: 0.113 D_fake: 0.035 
(epoch: 113, iters: 1400, time: 0.042, data: 0.001) G_GAN: 6.305 G_L1: 23.544 D_real: 0.351 D_fake: 0.003 
(epoch: 113, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.386 G_L1: 24.676 D_real: 0.069 D_fake: 0.011 
(epoch: 113, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.413 G_L1: 29.985 D_real: 0.000 D_fake: 0.025 
(epoch: 113, iters: 1700, time: 0.039, data: 0.001) G_GAN: 6.225 G_L1: 25.715 D_real: 0.092 D_fake: 0.014 
(epoch: 113, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.195 G_L1: 20.604 D_real: 0.049 D_fake: 0.095 
(epoch: 113, iters: 1900, time: 0.042, data: 0.002) G_GAN: 4.491 G_L1: 20.968 D_real: 0.008 D_fake: 0.048 
(epoch: 113, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.683 G_L1: 22.661 D_real: 0.012 D_fake: 0.034 
(epoch: 113, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.782 G_L1: 31.256 D_real: 0.001 D_fake: 0.007 
(epoch: 113, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.518 G_L1: 33.926 D_real: 0.000 D_fake: 0.171 
(epoch: 113, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.377 G_L1: 33.568 D_real: 0.013 D_fake: 0.089 
(epoch: 113, iters: 2400, time: 0.042, data: 0.001) G_GAN: 4.345 G_L1: 31.163 D_real: 0.000 D_fake: 0.037 
End of epoch 113 / 200 	 Time Taken: 75 sec
learning rate 0.0001723 -> 0.0001703
(epoch: 114, iters: 100, time: 0.038, data: 0.131) G_GAN: 5.434 G_L1: 14.898 D_real: 1.434 D_fake: 0.001 
(epoch: 114, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.402 G_L1: 17.646 D_real: 0.020 D_fake: 0.021 
(epoch: 114, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.261 G_L1: 26.923 D_real: 0.110 D_fake: 0.063 
(epoch: 114, iters: 400, time: 0.269, data: 0.001) G_GAN: 3.249 G_L1: 26.394 D_real: 0.129 D_fake: 0.141 
(epoch: 114, iters: 500, time: 0.043, data: 0.001) G_GAN: 5.586 G_L1: 26.249 D_real: 0.000 D_fake: 0.013 
(epoch: 114, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.406 G_L1: 20.812 D_real: 1.194 D_fake: 0.015 
(epoch: 114, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.696 G_L1: 20.518 D_real: 0.033 D_fake: 0.017 
(epoch: 114, iters: 800, time: 0.252, data: 0.001) G_GAN: 2.613 G_L1: 24.967 D_real: 0.600 D_fake: 0.089 
(epoch: 114, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.660 G_L1: 23.839 D_real: 0.003 D_fake: 0.091 
(epoch: 114, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.683 G_L1: 20.780 D_real: 0.003 D_fake: 0.033 
(epoch: 114, iters: 1100, time: 0.039, data: 0.001) G_GAN: 5.057 G_L1: 28.312 D_real: 0.001 D_fake: 0.027 
(epoch: 114, iters: 1200, time: 0.040, data: 0.001) G_GAN: 5.520 G_L1: 29.086 D_real: 0.004 D_fake: 0.012 
(epoch: 114, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.200 G_L1: 24.242 D_real: 0.026 D_fake: 0.247 
(epoch: 114, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.272 G_L1: 27.394 D_real: 0.230 D_fake: 0.053 
(epoch: 114, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.165 G_L1: 31.868 D_real: 0.035 D_fake: 0.145 
(epoch: 114, iters: 1600, time: 0.049, data: 0.001) G_GAN: 2.880 G_L1: 31.712 D_real: 0.166 D_fake: 0.254 
(epoch: 114, iters: 1700, time: 0.039, data: 0.001) G_GAN: 1.545 G_L1: 21.951 D_real: 0.549 D_fake: 0.381 
(epoch: 114, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.830 G_L1: 20.220 D_real: 0.051 D_fake: 0.010 
(epoch: 114, iters: 1900, time: 0.044, data: 0.001) G_GAN: 5.277 G_L1: 21.422 D_real: 0.094 D_fake: 0.009 
(epoch: 114, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.486 G_L1: 20.567 D_real: 1.115 D_fake: 0.008 
