/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 84, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.823 G_L1: 23.636 D_real: 0.000 D_fake: 0.161 
(epoch: 84, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.150 G_L1: 14.356 D_real: 0.078 D_fake: 0.231 
(epoch: 84, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.830 G_L1: 16.595 D_real: 0.038 D_fake: 0.230 
(epoch: 84, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.162 G_L1: 18.038 D_real: 0.108 D_fake: 0.026 
(epoch: 84, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.424 G_L1: 19.097 D_real: 0.870 D_fake: 0.172 
(epoch: 84, iters: 2100, time: 0.040, data: 0.001) G_GAN: 1.983 G_L1: 16.857 D_real: 1.322 D_fake: 0.056 
(epoch: 84, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.499 G_L1: 15.099 D_real: 0.868 D_fake: 0.053 
(epoch: 84, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.603 G_L1: 14.685 D_real: 0.459 D_fake: 0.027 
(epoch: 84, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.230 G_L1: 15.789 D_real: 0.277 D_fake: 0.083 
End of epoch 84 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 85, iters: 100, time: 0.040, data: 0.108) G_GAN: 2.666 G_L1: 15.588 D_real: 0.028 D_fake: 0.427 
(epoch: 85, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.402 G_L1: 15.973 D_real: 0.344 D_fake: 0.150 
(epoch: 85, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.275 G_L1: 14.158 D_real: 0.093 D_fake: 0.049 
(epoch: 85, iters: 400, time: 0.215, data: 0.001) G_GAN: 3.119 G_L1: 15.782 D_real: 0.002 D_fake: 0.110 
(epoch: 85, iters: 500, time: 0.039, data: 0.001) G_GAN: 3.173 G_L1: 19.775 D_real: 0.004 D_fake: 0.111 
(epoch: 85, iters: 600, time: 0.043, data: 0.001) G_GAN: 4.874 G_L1: 14.391 D_real: 0.007 D_fake: 0.017 
(epoch: 85, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.596 G_L1: 16.472 D_real: 0.144 D_fake: 0.219 
(epoch: 85, iters: 800, time: 0.039, data: 0.001) G_GAN: 2.584 G_L1: 16.611 D_real: 0.117 D_fake: 0.157 
(epoch: 85, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.169 G_L1: 20.625 D_real: 0.661 D_fake: 0.184 
(epoch: 85, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.768 G_L1: 9.758 D_real: 0.280 D_fake: 0.401 
(epoch: 85, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.716 G_L1: 18.668 D_real: 0.262 D_fake: 0.045 
(epoch: 85, iters: 1200, time: 0.041, data: 0.001) G_GAN: 5.386 G_L1: 16.699 D_real: 0.122 D_fake: 0.038 
(epoch: 85, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.945 G_L1: 14.369 D_real: 0.012 D_fake: 0.137 
(epoch: 85, iters: 1400, time: 0.038, data: 0.001) G_GAN: 5.246 G_L1: 17.228 D_real: 0.000 D_fake: 0.007 
(epoch: 85, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.442 G_L1: 12.069 D_real: 0.021 D_fake: 1.284 
(epoch: 85, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.302 G_L1: 18.197 D_real: 0.000 D_fake: 0.141 
(epoch: 85, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.427 G_L1: 18.747 D_real: 0.066 D_fake: 0.020 
(epoch: 85, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.233 G_L1: 15.835 D_real: 0.356 D_fake: 0.635 
(epoch: 85, iters: 1900, time: 0.038, data: 0.001) G_GAN: 2.157 G_L1: 11.985 D_real: 0.318 D_fake: 0.223 
(epoch: 85, iters: 2000, time: 0.042, data: 0.002) G_GAN: 3.741 G_L1: 21.112 D_real: 0.000 D_fake: 0.062 
(epoch: 85, iters: 2100, time: 0.047, data: 0.002) G_GAN: 1.399 G_L1: 26.876 D_real: 0.021 D_fake: 1.008 
(epoch: 85, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.628 G_L1: 14.658 D_real: 0.000 D_fake: 0.205 
(epoch: 85, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.143 G_L1: 21.780 D_real: 0.000 D_fake: 0.083 
(epoch: 85, iters: 2400, time: 0.213, data: 0.001) G_GAN: 3.276 G_L1: 17.593 D_real: 0.198 D_fake: 0.057 
saving the model at the end of epoch 85, iters 204000
End of epoch 85 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 86, iters: 100, time: 0.042, data: 0.099) G_GAN: 3.776 G_L1: 14.503 D_real: 2.202 D_fake: 0.011 
(epoch: 86, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.551 G_L1: 13.449 D_real: 0.007 D_fake: 0.379 
(epoch: 86, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.193 G_L1: 18.691 D_real: 0.006 D_fake: 0.251 
(epoch: 86, iters: 400, time: 0.206, data: 0.001) G_GAN: 3.511 G_L1: 20.178 D_real: 0.000 D_fake: 0.053 
(epoch: 86, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.621 G_L1: 13.562 D_real: 0.059 D_fake: 0.073 
(epoch: 86, iters: 600, time: 0.039, data: 0.001) G_GAN: 4.343 G_L1: 17.158 D_real: 0.000 D_fake: 0.019 
(epoch: 86, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.059 G_L1: 16.292 D_real: 0.168 D_fake: 0.181 
(epoch: 86, iters: 800, time: 0.039, data: 0.001) G_GAN: 4.175 G_L1: 19.180 D_real: 0.000 D_fake: 0.051 
(epoch: 86, iters: 900, time: 0.041, data: 0.002) G_GAN: 2.972 G_L1: 17.085 D_real: 0.004 D_fake: 0.131 
(epoch: 86, iters: 1000, time: 0.040, data: 0.001) G_GAN: 2.038 G_L1: 17.754 D_real: 0.001 D_fake: 0.323 
saving the latest model (epoch 86, total_iters 205000)
(epoch: 86, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.174 G_L1: 15.801 D_real: 0.029 D_fake: 0.868 
(epoch: 86, iters: 1200, time: 0.038, data: 0.001) G_GAN: 3.759 G_L1: 16.275 D_real: 0.002 D_fake: 0.086 
(epoch: 86, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.555 G_L1: 11.736 D_real: 0.279 D_fake: 0.099 
(epoch: 86, iters: 1400, time: 0.040, data: 0.001) G_GAN: 4.210 G_L1: 14.994 D_real: 0.123 D_fake: 0.027 
(epoch: 86, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.293 G_L1: 14.652 D_real: 0.248 D_fake: 0.010 
(epoch: 86, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.639 G_L1: 21.388 D_real: 0.000 D_fake: 0.064 
(epoch: 86, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.613 G_L1: 19.717 D_real: 0.111 D_fake: 0.450 
(epoch: 86, iters: 1800, time: 0.039, data: 0.001) G_GAN: 2.790 G_L1: 14.812 D_real: 0.311 D_fake: 0.149 
(epoch: 86, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.445 G_L1: 21.013 D_real: 0.530 D_fake: 0.059 
(epoch: 86, iters: 2000, time: 0.211, data: 0.001) G_GAN: 4.298 G_L1: 16.392 D_real: 0.001 D_fake: 0.046 
(epoch: 86, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.779 G_L1: 14.921 D_real: 0.005 D_fake: 0.056 
(epoch: 86, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.060 G_L1: 16.765 D_real: 0.000 D_fake: 0.441 
(epoch: 86, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.252 G_L1: 18.083 D_real: 0.000 D_fake: 0.015 
(epoch: 86, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.941 G_L1: 11.773 D_real: 0.381 D_fake: 0.013 
End of epoch 86 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 87, iters: 100, time: 0.040, data: 0.097) G_GAN: 3.092 G_L1: 13.261 D_real: 0.092 D_fake: 0.106 
(epoch: 87, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.466 G_L1: 13.888 D_real: 0.225 D_fake: 0.382 
(epoch: 87, iters: 300, time: 0.041, data: 0.001) G_GAN: 6.772 G_L1: 16.507 D_real: 0.010 D_fake: 0.003 
(epoch: 87, iters: 400, time: 0.300, data: 0.001) G_GAN: 2.982 G_L1: 18.263 D_real: 0.162 D_fake: 0.085 
(epoch: 87, iters: 500, time: 0.041, data: 0.001) G_GAN: 6.008 G_L1: 20.030 D_real: 0.005 D_fake: 0.005 
(epoch: 87, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.659 G_L1: 13.678 D_real: 0.001 D_fake: 0.667 
(epoch: 87, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.236 G_L1: 19.525 D_real: 0.035 D_fake: 0.229 
(epoch: 87, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.863 G_L1: 18.859 D_real: 0.017 D_fake: 0.130 
(epoch: 87, iters: 900, time: 0.037, data: 0.001) G_GAN: 3.146 G_L1: 12.173 D_real: 0.166 D_fake: 0.071 
(epoch: 87, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.910 G_L1: 10.227 D_real: 0.020 D_fake: 0.040 
(epoch: 87, iters: 1100, time: 0.046, data: 0.001) G_GAN: 2.038 G_L1: 14.899 D_real: 0.482 D_fake: 0.109 
(epoch: 87, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.254 G_L1: 15.193 D_real: 0.328 D_fake: 0.115 
(epoch: 87, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.332 G_L1: 16.068 D_real: 0.672 D_fake: 0.041 
(epoch: 87, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.738 G_L1: 17.048 D_real: 0.231 D_fake: 0.337 
(epoch: 87, iters: 1500, time: 0.040, data: 0.001) G_GAN: 2.704 G_L1: 14.936 D_real: 0.000 D_fake: 0.778 
(epoch: 87, iters: 1600, time: 0.216, data: 0.001) G_GAN: 2.978 G_L1: 19.830 D_real: 0.030 D_fake: 0.101 
(epoch: 87, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.053 G_L1: 22.292 D_real: 0.000 D_fake: 0.568 
(epoch: 87, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.931 G_L1: 16.024 D_real: 0.007 D_fake: 0.730 
(epoch: 87, iters: 1900, time: 0.041, data: 0.002) G_GAN: 3.565 G_L1: 20.413 D_real: 0.050 D_fake: 0.082 
(epoch: 87, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.443 G_L1: 9.663 D_real: 0.450 D_fake: 0.183 
(epoch: 87, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.458 G_L1: 16.504 D_real: 0.332 D_fake: 0.035 
(epoch: 87, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.523 G_L1: 14.269 D_real: 0.033 D_fake: 0.068 
(epoch: 87, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.211 G_L1: 17.327 D_real: 0.118 D_fake: 0.253 
(epoch: 87, iters: 2400, time: 0.043, data: 0.001) G_GAN: 2.987 G_L1: 15.264 D_real: 0.006 D_fake: 0.135 
End of epoch 87 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 88, iters: 100, time: 0.045, data: 0.095) G_GAN: 2.703 G_L1: 23.785 D_real: 0.000 D_fake: 0.191 
(epoch: 88, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.332 G_L1: 12.171 D_real: 0.969 D_fake: 0.076 
(epoch: 88, iters: 300, time: 0.044, data: 0.001) G_GAN: 2.431 G_L1: 10.464 D_real: 0.065 D_fake: 0.453 
(epoch: 88, iters: 400, time: 0.216, data: 0.001) G_GAN: 3.256 G_L1: 16.851 D_real: 0.016 D_fake: 0.085 
(epoch: 88, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.075 G_L1: 16.937 D_real: 0.046 D_fake: 0.069 
(epoch: 88, iters: 600, time: 0.046, data: 0.001) G_GAN: 3.502 G_L1: 16.875 D_real: 0.059 D_fake: 0.053 
(epoch: 88, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.528 G_L1: 17.292 D_real: 0.000 D_fake: 0.053 
(epoch: 88, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.032 G_L1: 21.969 D_real: 0.000 D_fake: 0.537 
(epoch: 88, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.725 G_L1: 16.046 D_real: 0.120 D_fake: 0.051 
(epoch: 88, iters: 1000, time: 0.039, data: 0.001) G_GAN: 3.346 G_L1: 16.227 D_real: 0.347 D_fake: 0.068 
(epoch: 88, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.799 G_L1: 15.378 D_real: 0.000 D_fake: 0.088 
(epoch: 88, iters: 1200, time: 0.233, data: 0.001) G_GAN: 3.749 G_L1: 18.273 D_real: 0.010 D_fake: 0.069 
saving the latest model (epoch 88, total_iters 210000)
(epoch: 88, iters: 1300, time: 0.039, data: 0.002) G_GAN: 2.370 G_L1: 14.592 D_real: 0.669 D_fake: 0.102 
(epoch: 88, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.633 G_L1: 18.999 D_real: 0.000 D_fake: 0.909 
(epoch: 88, iters: 1500, time: 0.044, data: 0.001) G_GAN: 5.124 G_L1: 10.117 D_real: 0.006 D_fake: 0.010 
(epoch: 88, iters: 1600, time: 0.045, data: 0.001) G_GAN: 3.024 G_L1: 13.386 D_real: 0.407 D_fake: 0.041 
(epoch: 88, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.061 G_L1: 12.678 D_real: 0.146 D_fake: 0.084 
(epoch: 88, iters: 1800, time: 0.041, data: 0.002) G_GAN: 2.227 G_L1: 11.935 D_real: 2.793 D_fake: 0.017 
(epoch: 88, iters: 1900, time: 0.041, data: 0.001) G_GAN: 1.041 G_L1: 10.224 D_real: 1.400 D_fake: 0.126 
(epoch: 88, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.205 G_L1: 12.900 D_real: 0.176 D_fake: 0.332 
(epoch: 88, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.576 G_L1: 22.919 D_real: 0.000 D_fake: 0.241 
(epoch: 88, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.518 G_L1: 17.667 D_real: 0.000 D_fake: 1.855 
(epoch: 88, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.448 G_L1: 14.184 D_real: 0.175 D_fake: 0.044 
(epoch: 88, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.856 G_L1: 18.295 D_real: 0.060 D_fake: 0.132 
End of epoch 88 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 89, iters: 100, time: 0.042, data: 0.106) G_GAN: 3.100 G_L1: 34.159 D_real: 0.000 D_fake: 0.065 
(epoch: 89, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.920 G_L1: 13.878 D_real: 0.616 D_fake: 0.154 
(epoch: 89, iters: 300, time: 0.040, data: 0.001) G_GAN: 4.360 G_L1: 27.261 D_real: 0.000 D_fake: 0.037 
(epoch: 89, iters: 400, time: 0.223, data: 0.001) G_GAN: 3.979 G_L1: 15.661 D_real: 0.001 D_fake: 0.064 
(epoch: 89, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.613 G_L1: 14.543 D_real: 1.155 D_fake: 0.076 
(epoch: 89, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.137 G_L1: 26.498 D_real: 0.010 D_fake: 0.277 
(epoch: 89, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.805 G_L1: 14.953 D_real: 0.002 D_fake: 0.180 
(epoch: 89, iters: 800, time: 0.213, data: 0.001) G_GAN: 2.944 G_L1: 21.905 D_real: 0.110 D_fake: 0.141 
(epoch: 89, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.279 G_L1: 13.263 D_real: 0.011 D_fake: 0.996 
(epoch: 89, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.153 G_L1: 18.122 D_real: 0.096 D_fake: 0.069 
(epoch: 89, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.507 G_L1: 20.644 D_real: 0.302 D_fake: 0.341 
(epoch: 89, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.875 G_L1: 15.591 D_real: 0.001 D_fake: 0.144 
(epoch: 89, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.208 G_L1: 11.705 D_real: 1.022 D_fake: 0.029 
(epoch: 89, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.868 G_L1: 16.202 D_real: 0.001 D_fake: 0.256 
(epoch: 89, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.662 G_L1: 17.193 D_real: 0.086 D_fake: 0.270 
(epoch: 89, iters: 1600, time: 0.040, data: 0.001) G_GAN: 4.022 G_L1: 22.968 D_real: 0.000 D_fake: 0.052 
(epoch: 89, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.780 G_L1: 19.459 D_real: 0.067 D_fake: 0.104 
(epoch: 89, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.242 G_L1: 16.247 D_real: 1.037 D_fake: 0.031 
(epoch: 89, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.310 G_L1: 15.567 D_real: 0.017 D_fake: 0.090 
(epoch: 89, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.629 G_L1: 14.211 D_real: 0.138 D_fake: 0.057 
(epoch: 89, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.633 G_L1: 17.863 D_real: 0.385 D_fake: 0.010 
(epoch: 89, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.911 G_L1: 17.503 D_real: 0.001 D_fake: 0.221 
(epoch: 89, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.716 G_L1: 10.017 D_real: 0.142 D_fake: 0.332 
(epoch: 89, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.607 G_L1: 18.159 D_real: 0.349 D_fake: 0.137 
End of epoch 89 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 90, iters: 100, time: 0.041, data: 0.106) G_GAN: 2.710 G_L1: 25.261 D_real: 0.021 D_fake: 0.184 
(epoch: 90, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.313 G_L1: 20.160 D_real: 0.000 D_fake: 0.150 
(epoch: 90, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.896 G_L1: 19.659 D_real: 0.000 D_fake: 0.269 
(epoch: 90, iters: 400, time: 0.229, data: 0.001) G_GAN: 2.372 G_L1: 9.970 D_real: 0.461 D_fake: 0.056 
(epoch: 90, iters: 500, time: 0.040, data: 0.001) G_GAN: 2.153 G_L1: 21.206 D_real: 0.000 D_fake: 0.310 
(epoch: 90, iters: 600, time: 0.040, data: 0.001) G_GAN: 3.446 G_L1: 20.707 D_real: 0.002 D_fake: 0.456 
(epoch: 90, iters: 700, time: 0.045, data: 0.001) G_GAN: 2.684 G_L1: 15.120 D_real: 0.002 D_fake: 0.254 
(epoch: 90, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.664 G_L1: 27.055 D_real: 0.005 D_fake: 0.337 
(epoch: 90, iters: 900, time: 0.039, data: 0.001) G_GAN: 4.269 G_L1: 17.131 D_real: 0.600 D_fake: 0.017 
(epoch: 90, iters: 1000, time: 0.039, data: 0.001) G_GAN: 2.936 G_L1: 16.210 D_real: 0.079 D_fake: 0.204 
(epoch: 90, iters: 1100, time: 0.040, data: 0.001) G_GAN: 4.362 G_L1: 15.119 D_real: 0.018 D_fake: 0.047 
(epoch: 90, iters: 1200, time: 0.041, data: 0.001) G_GAN: 1.534 G_L1: 8.900 D_real: 1.004 D_fake: 0.241 
(epoch: 90, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.904 G_L1: 18.566 D_real: 0.014 D_fake: 0.122 
(epoch: 90, iters: 1400, time: 0.045, data: 0.001) G_GAN: 1.266 G_L1: 11.265 D_real: 1.000 D_fake: 0.096 
saving the latest model (epoch 90, total_iters 215000)
(epoch: 90, iters: 1500, time: 0.039, data: 0.001) G_GAN: 4.621 G_L1: 22.339 D_real: 0.001 D_fake: 0.016 
(epoch: 90, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.436 G_L1: 18.581 D_real: 0.130 D_fake: 0.040 
(epoch: 90, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.237 G_L1: 17.441 D_real: 0.257 D_fake: 0.041 
(epoch: 90, iters: 1800, time: 0.045, data: 0.001) G_GAN: 2.472 G_L1: 15.065 D_real: 0.001 D_fake: 0.657 
(epoch: 90, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.665 G_L1: 15.765 D_real: 0.136 D_fake: 0.013 
(epoch: 90, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.981 G_L1: 16.100 D_real: 0.765 D_fake: 0.197 
(epoch: 90, iters: 2100, time: 0.041, data: 0.002) G_GAN: 4.723 G_L1: 16.485 D_real: 0.000 D_fake: 0.016 
(epoch: 90, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.640 G_L1: 17.105 D_real: 1.965 D_fake: 0.025 
(epoch: 90, iters: 2300, time: 0.037, data: 0.001) G_GAN: 3.332 G_L1: 26.608 D_real: 0.000 D_fake: 0.164 
(epoch: 90, iters: 2400, time: 0.223, data: 0.001) G_GAN: 2.819 G_L1: 18.463 D_real: 0.048 D_fake: 0.350 
saving the model at the end of epoch 90, iters 216000
End of epoch 90 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 91, iters: 100, time: 0.041, data: 0.098) G_GAN: 1.763 G_L1: 19.431 D_real: 0.740 D_fake: 0.285 
(epoch: 91, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.794 G_L1: 13.273 D_real: 0.056 D_fake: 0.216 
(epoch: 91, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.356 G_L1: 14.047 D_real: 0.012 D_fake: 0.139 
(epoch: 91, iters: 400, time: 0.307, data: 0.001) G_GAN: 3.155 G_L1: 19.168 D_real: 0.204 D_fake: 0.047 
(epoch: 91, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.076 G_L1: 13.279 D_real: 0.541 D_fake: 0.164 
(epoch: 91, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.261 G_L1: 11.626 D_real: 0.612 D_fake: 0.232 
(epoch: 91, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.010 G_L1: 18.883 D_real: 0.000 D_fake: 0.055 
(epoch: 91, iters: 800, time: 0.043, data: 0.001) G_GAN: 5.499 G_L1: 23.299 D_real: 0.000 D_fake: 0.014 
(epoch: 91, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.747 G_L1: 14.602 D_real: 0.296 D_fake: 0.032 
(epoch: 91, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.974 G_L1: 22.428 D_real: 0.000 D_fake: 0.523 
(epoch: 91, iters: 1100, time: 0.040, data: 0.001) G_GAN: 1.900 G_L1: 11.213 D_real: 0.506 D_fake: 0.252 
(epoch: 91, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.875 G_L1: 13.103 D_real: 0.390 D_fake: 0.773 
(epoch: 91, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.462 G_L1: 20.188 D_real: 0.001 D_fake: 0.060 
(epoch: 91, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.637 G_L1: 16.555 D_real: 0.004 D_fake: 0.027 
(epoch: 91, iters: 1500, time: 0.040, data: 0.001) G_GAN: 2.525 G_L1: 19.270 D_real: 1.404 D_fake: 0.021 
(epoch: 91, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.905 G_L1: 10.738 D_real: 0.665 D_fake: 0.187 
(epoch: 91, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.498 G_L1: 18.784 D_real: 0.012 D_fake: 0.095 
(epoch: 91, iters: 1800, time: 0.040, data: 0.001) G_GAN: 3.399 G_L1: 10.412 D_real: 0.067 D_fake: 0.055 
(epoch: 91, iters: 1900, time: 0.037, data: 0.001) G_GAN: 3.621 G_L1: 13.283 D_real: 0.755 D_fake: 0.033 
(epoch: 91, iters: 2000, time: 0.227, data: 0.001) G_GAN: 2.656 G_L1: 12.635 D_real: 0.672 D_fake: 0.048 
(epoch: 91, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.561 G_L1: 14.411 D_real: 0.026 D_fake: 0.024 
(epoch: 91, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.827 G_L1: 20.422 D_real: 0.087 D_fake: 0.149 
(epoch: 91, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.097 G_L1: 22.923 D_real: 0.334 D_fake: 0.124 
(epoch: 91, iters: 2400, time: 0.040, data: 0.002) G_GAN: 3.263 G_L1: 12.949 D_real: 0.242 D_fake: 0.088 
End of epoch 91 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 92, iters: 100, time: 0.039, data: 0.109) G_GAN: 1.703 G_L1: 19.882 D_real: 1.073 D_fake: 0.213 
(epoch: 92, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.584 G_L1: 10.989 D_real: 0.267 D_fake: 0.140 
(epoch: 92, iters: 300, time: 0.042, data: 0.001) G_GAN: 5.485 G_L1: 16.943 D_real: 0.018 D_fake: 0.014 
(epoch: 92, iters: 400, time: 0.225, data: 0.001) G_GAN: 2.826 G_L1: 13.833 D_real: 0.092 D_fake: 0.123 
(epoch: 92, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.230 G_L1: 12.850 D_real: 0.530 D_fake: 0.038 
(epoch: 92, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.314 G_L1: 27.970 D_real: 0.014 D_fake: 0.271 
(epoch: 92, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.696 G_L1: 11.935 D_real: 0.108 D_fake: 0.239 
(epoch: 92, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.722 G_L1: 14.567 D_real: 0.016 D_fake: 0.056 
(epoch: 92, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.522 G_L1: 20.197 D_real: 0.002 D_fake: 0.022 
(epoch: 92, iters: 1000, time: 0.037, data: 0.001) G_GAN: 3.561 G_L1: 20.596 D_real: 0.015 D_fake: 0.069 
(epoch: 92, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.827 G_L1: 13.994 D_real: 0.018 D_fake: 0.365 
(epoch: 92, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.305 G_L1: 12.952 D_real: 0.676 D_fake: 0.103 
(epoch: 92, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.792 G_L1: 13.630 D_real: 0.031 D_fake: 0.040 
(epoch: 92, iters: 1400, time: 0.040, data: 0.001) G_GAN: 3.214 G_L1: 23.983 D_real: 0.000 D_fake: 0.078 
